Iteración,Tiempo(s),Memoria(KB)
1,0.06,56308
2,0.07,55932
3,0.06,55804
4,0.06,56444
5,0.06,56148
6,0.06,55768
7,0.06,53452
8,0.07,56816
9,0.06,55704
10,0.06,56304
11,0.06,56512
12,0.07,55788
13,0.07,55676
14,0.07,55788
15,0.10,57584
16,0.07,55788
17,0.06,55964
18,0.06,56048
19,0.07,55676
20,0.06,56316
21,0.07,55660
22,0.07,56356
23,0.07,56592
24,0.06,55544
25,0.06,53488
26,0.06,56060
27,0.06,56112
28,0.07,57192
29,0.05,55932
30,0.07,54896
31,0.06,55920
32,0.07,55412
33,0.06,55912
34,0.06,56304
35,0.06,53740
36,0.07,56948
37,0.06,56432
38,0.07,57212
39,0.06,55828
40,0.07,55928
41,0.05,55792
42,0.06,55564
43,0.06,56444
44,0.07,56196
45,0.06,56048
46,0.07,57604
47,0.08,56188
48,0.10,56292
49,0.06,55876
50,0.06,55404
51,0.06,53664
52,0.07,55920
53,0.05,56140
54,0.07,54380
55,0.07,56044
56,0.07,56300
57,0.06,56300
58,0.07,57036
59,0.07,56300
60,0.08,55920
61,0.06,53500
62,0.08,56432
63,0.07,55532
64,0.05,55536
65,0.06,56572
66,0.06,56304
67,0.06,55660
68,0.06,56436
69,0.07,56048
70,0.06,55676
71,0.06,55672
72,0.06,53876
73,0.06,55784
74,0.07,56716
75,0.06,56160
76,0.06,56048
77,0.07,55916
78,0.06,56444
79,0.06,56956
80,0.06,56172
81,0.07,56188
82,0.06,53484
83,0.06,53676
84,0.06,56792
85,0.07,56168
86,0.07,56300
87,0.07,56048
88,0.07,55784
89,0.05,56048
90,0.07,56048
91,0.06,56040
92,0.07,56208
93,0.05,55640
94,0.07,56180
95,0.07,56812
96,0.06,55796
97,0.06,56044
98,0.07,56060
99,0.06,56168
100,0.07,57192
