Iteración,Tiempo(s),Memoria(KB)
1,0.07,56176
2,0.06,55916
3,0.07,54524
4,0.08,55796
5,0.08,55928
6,0.06,56176
7,0.06,56212
8,0.07,57548
9,0.05,55692
10,0.07,53616
11,0.06,56424
12,0.06,53508
13,0.08,55916
14,0.06,55788
15,0.08,56808
16,0.09,53572
17,0.06,56452
18,0.06,53880
19,0.07,56432
20,0.08,56336
21,0.07,57840
22,0.07,56300
23,0.07,57452
24,0.06,55928
25,0.07,56176
26,0.07,55628
27,0.07,55896
28,0.06,56444
29,0.07,56056
30,0.07,54632
31,0.06,56060
32,0.06,55784
33,0.06,56304
34,0.06,56308
35,0.08,58088
36,0.07,57328
37,0.06,53980
38,0.07,56040
39,0.07,55664
40,0.08,56060
41,0.07,55420
42,0.07,55932
43,0.07,55504
44,0.07,55804
45,0.06,55656
46,0.06,55920
47,0.07,56284
48,0.06,56536
49,0.07,56176
50,0.07,57200
51,0.06,56432
52,0.08,56044
53,0.07,56836
54,0.06,56296
55,0.07,56300
56,0.07,56188
57,0.06,57260
58,0.06,56556
59,0.06,56060
60,0.07,55788
61,0.06,56180
62,0.06,56316
63,0.06,56560
64,0.05,55804
65,0.07,55916
66,0.07,57852
67,0.06,56308
68,0.06,55776
69,0.07,55884
70,0.06,56324
71,0.05,55756
72,0.07,56172
73,0.06,56696
74,0.07,56432
75,0.07,56572
76,0.07,57468
77,0.05,55876
78,0.07,56696
79,0.06,56180
80,0.07,56188
81,0.07,56212
82,0.06,56684
83,0.07,55916
84,0.05,55788
85,0.07,55804
86,0.09,56304
87,0.08,57076
88,0.06,56440
89,0.07,56936
90,0.07,56176
91,0.06,56296
92,0.07,56812
93,0.06,56564
94,0.06,56188
95,0.08,57192
96,0.06,56184
97,0.07,55932
98,0.07,57340
99,0.06,56556
100,0.07,55684
