Iteración,Tiempo(s),Memoria(KB)
1,0.06,56300
2,0.07,55420
3,0.07,55920
4,0.06,56688
5,0.06,54760
6,0.06,56300
7,0.07,57064
8,0.07,55796
9,0.07,55912
10,0.07,55664
11,0.06,53624
12,0.07,55812
13,0.08,56808
14,0.07,55788
15,0.06,55664
16,0.07,57324
17,0.07,55932
18,0.05,55656
19,0.07,56956
20,0.06,57068
21,0.08,56816
22,0.09,57596
23,0.08,57204
24,0.06,56044
25,0.06,55276
26,0.08,56828
27,0.06,56816
28,0.05,56168
29,0.06,56056
30,0.07,55532
31,0.07,56444
32,0.07,55728
33,0.07,55792
34,0.07,56316
35,0.06,56188
36,0.06,56016
37,0.06,56444
38,0.06,56300
39,0.07,56188
40,0.07,56300
41,0.09,57508
42,0.06,57212
43,0.06,56048
44,0.06,53628
45,0.07,57320
46,0.07,58060
47,0.09,57028
48,0.06,56180
49,0.06,56556
50,0.06,56060
51,0.06,55632
52,0.06,56040
53,0.06,56440
54,0.06,55664
55,0.06,56252
56,0.07,57208
57,0.07,56876
58,0.06,53740
59,0.06,55836
60,0.07,56824
61,0.06,56324
62,0.06,56188
63,0.05,55648
64,0.05,55888
65,0.06,55660
66,0.07,54652
67,0.07,56044
68,0.09,57848
69,0.08,55616
70,0.06,55916
71,0.06,56280
72,0.06,55420
73,0.06,56048
74,0.06,56412
75,0.07,55916
76,0.06,56560
77,0.06,55812
78,0.06,56432
79,0.07,55420
80,0.08,56188
81,0.06,55800
82,0.05,56180
83,0.05,56052
84,0.07,56108
85,0.06,55792
86,0.06,53996
87,0.06,56316
88,0.07,56052
89,0.08,54904
90,0.05,55420
91,0.07,55668
92,0.07,56912
93,0.07,55932
94,0.06,56184
95,0.06,56316
96,0.06,53208
97,0.07,56048
98,0.07,56272
99,0.06,55684
100,0.07,56944
