Iteración,Tiempo(s),Memoria(KB)
1,0.06,56436
2,0.07,55852
3,0.05,55660
4,0.05,53232
5,0.06,56316
6,0.05,53492
7,0.06,55788
8,0.08,56060
9,0.06,56044
10,0.06,53368
11,0.06,56816
12,0.05,56056
13,0.06,40428
14,0.06,53352
15,0.06,55888
16,0.07,56300
17,0.08,56068
18,0.07,55804
19,0.06,53240
20,0.07,56132
21,0.06,53104
22,0.06,56060
23,0.07,53616
24,0.06,53264
25,0.07,56172
26,0.06,56188
27,0.06,55660
28,0.06,55920
29,0.07,55760
30,0.07,55672
31,0.06,55020
32,0.07,56176
33,0.06,55940
34,0.06,54764
35,0.06,56296
36,0.05,40556
37,0.06,55268
38,0.06,55544
39,0.06,55804
40,0.06,54380
41,0.07,56572
42,0.05,53232
43,0.05,55676
44,0.06,56056
45,0.06,53124
46,0.05,55792
47,0.06,55656
48,0.05,40388
49,0.06,55920
50,0.09,55364
51,0.06,55676
52,0.06,53624
53,0.07,55800
54,0.06,55536
55,0.06,55788
56,0.06,55668
57,0.06,55784
58,0.07,55536
59,0.06,55244
60,0.06,53480
61,0.07,55548
62,0.05,55632
63,0.06,56320
64,0.07,56144
65,0.06,55324
66,0.06,54912
67,0.06,55772
68,0.06,55676
69,0.06,55664
70,0.06,55548
71,0.06,55788
72,0.06,55796
73,0.06,56424
74,0.06,40300
75,0.06,53236
76,0.07,56188
77,0.06,56144
78,0.06,53624
79,0.05,55404
80,0.06,53364
81,0.05,56168
82,0.06,53368
83,0.05,53372
84,0.05,55408
85,0.06,53232
86,0.06,55280
87,0.06,40316
88,0.06,55396
89,0.06,55940
90,0.06,53244
91,0.06,55548
92,0.06,55036
93,0.05,53356
94,0.06,55980
95,0.06,55144
96,0.06,56308
97,0.06,55788
98,0.06,55404
99,0.05,55684
100,0.06,56060
