Iteración,Tiempo(s),Memoria(KB)
1,0.07,57968
2,0.07,56828
3,0.07,56108
4,0.06,56188
5,0.08,55812
6,0.10,56964
7,0.08,55664
8,0.07,56196
9,0.06,56540
10,0.06,56536
11,0.07,55656
12,0.06,56060
13,0.05,55912
14,0.07,55676
15,0.07,56040
16,0.07,55804
17,0.06,56344
18,0.07,55784
19,0.07,56816
20,0.05,55664
21,0.07,55668
22,0.07,56188
23,0.08,55548
24,0.06,56556
25,0.06,56428
26,0.07,56356
27,0.06,56044
28,0.07,56056
29,0.06,55664
30,0.08,56168
31,0.06,56312
32,0.07,56820
33,0.06,56944
34,0.06,56172
35,0.05,55676
36,0.06,56320
37,0.07,56828
38,0.06,56428
39,0.07,55540
40,0.07,55916
41,0.06,56060
42,0.06,56176
43,0.07,56068
44,0.06,56444
45,0.07,55788
46,0.06,56168
47,0.06,55940
48,0.09,56452
49,0.06,56452
50,0.06,56296
51,0.07,56552
52,0.06,56436
53,0.06,56168
54,0.06,55492
55,0.08,56556
56,0.06,56700
57,0.05,55536
58,0.06,53616
59,0.08,56048
60,0.07,55676
61,0.06,56440
62,0.07,56828
63,0.06,56284
64,0.07,55636
65,0.06,55548
66,0.07,55932
67,0.06,55804
68,0.07,55676
69,0.08,56168
70,0.08,56180
71,0.07,55788
72,0.07,56068
73,0.06,56528
74,0.05,55792
75,0.07,55788
76,0.07,55832
77,0.05,55804
78,0.07,56796
79,0.07,56944
80,0.07,55932
81,0.07,56956
82,0.06,56172
83,0.07,56056
84,0.08,55884
85,0.06,56296
86,0.06,56948
87,0.07,56184
88,0.07,56044
89,0.06,56304
90,0.07,56052
91,0.06,55660
92,0.05,55456
93,0.07,56828
94,0.07,56808
95,0.06,56176
96,0.05,55532
97,0.06,56684
98,0.06,56316
99,0.08,57596
100,0.07,56684
