Iteración,Tiempo(s),Memoria(KB)
1,0.07,56812
2,0.07,55792
3,0.07,55748
4,0.06,56300
5,0.07,56184
6,0.06,56188
7,0.08,57448
8,0.07,56188
9,0.06,55640
10,0.07,56048
11,0.06,56696
12,0.06,55920
13,0.07,55536
14,0.06,56560
15,0.06,56040
16,0.07,56620
17,0.08,55932
18,0.06,56056
19,0.06,55276
20,0.07,53868
21,0.07,56316
22,0.07,57204
23,0.07,56316
24,0.06,56536
25,0.07,57964
26,0.07,55636
27,0.07,56048
28,0.07,56060
29,0.07,55020
30,0.06,56440
31,0.07,56308
32,0.07,58352
33,0.06,56172
34,0.06,55656
35,0.06,56304
36,0.07,57468
37,0.06,56700
38,0.07,56680
39,0.06,56188
40,0.08,55932
41,0.06,55804
42,0.07,56956
43,0.06,53624
44,0.06,56436
45,0.07,56364
46,0.07,55888
47,0.06,55420
48,0.06,56452
49,0.06,56424
50,0.06,55900
51,0.06,56176
52,0.06,56172
53,0.07,56312
54,0.06,56384
55,0.06,56208
56,0.07,56176
57,0.06,56048
58,0.09,55684
59,0.07,55932
60,0.07,55804
61,0.06,56312
62,0.06,56396
63,0.06,56172
64,0.07,55912
65,0.06,56188
66,0.06,55676
67,0.06,56048
68,0.06,56688
69,0.07,55660
70,0.07,55640
71,0.07,56688
72,0.07,56696
73,0.06,56088
74,0.06,56428
75,0.07,56188
76,0.07,56424
77,0.06,56304
78,0.06,56432
79,0.06,56172
80,0.07,55796
81,0.06,56428
82,0.07,53712
83,0.05,55412
84,0.05,55780
85,0.06,56048
86,0.06,56820
87,0.07,56428
88,0.06,55664
89,0.06,56056
90,0.06,55788
91,0.06,56260
92,0.07,55660
93,0.07,56556
94,0.07,55876
95,0.08,57068
96,0.06,55940
97,0.08,57240
98,0.07,55684
99,0.07,56012
100,0.07,56940
