Iteración,Tiempo(s),Memoria(KB)
1,0.06,55912
2,0.06,56168
3,0.06,53756
4,0.06,53200
5,0.07,53228
6,0.06,56176
7,0.06,54616
8,0.05,53500
9,0.05,55540
10,0.06,53620
11,0.06,55540
12,0.06,55664
13,0.07,55400
14,0.06,55772
15,0.06,55660
16,0.06,55932
17,0.06,56176
18,0.06,55784
19,0.06,53456
20,0.06,56052
21,0.07,56176
22,0.07,55532
23,0.06,55920
24,0.07,55364
25,0.06,55928
26,0.07,53380
27,0.05,53484
28,0.05,55792
29,0.05,53236
30,0.06,54892
31,0.06,53488
32,0.07,56060
33,0.06,55920
34,0.06,53612
35,0.05,53740
36,0.05,55788
37,0.06,53244
38,0.05,53500
39,0.06,53372
40,0.05,53616
41,0.06,53456
42,0.07,56560
43,0.05,55660
44,0.06,40304
45,0.06,55544
46,0.06,55800
47,0.07,55536
48,0.06,54892
49,0.06,55408
50,0.06,56184
51,0.10,55148
52,0.05,55416
53,0.05,55676
54,0.06,55540
55,0.06,40432
56,0.06,55920
57,0.05,55676
58,0.06,53744
59,0.06,55292
60,0.06,56160
61,0.06,55660
62,0.06,55676
63,0.06,53616
64,0.06,55812
65,0.06,56048
66,0.06,53484
67,0.06,53752
68,0.05,53116
69,0.06,56056
70,0.05,55532
71,0.06,56176
72,0.05,55404
73,0.06,53364
74,0.06,55784
75,0.06,55928
76,0.06,55532
77,0.06,53744
78,0.05,53500
79,0.05,53648
80,0.06,56300
81,0.05,55556
82,0.06,55928
83,0.05,53992
84,0.07,55768
85,0.05,53628
86,0.05,56196
87,0.05,53628
88,0.06,56188
89,0.05,53032
90,0.06,55020
91,0.06,55064
92,0.07,53352
93,0.07,53208
94,0.06,55676
95,0.05,55664
96,0.06,55664
97,0.07,55912
98,0.06,56316
99,0.06,53488
100,0.06,55416
