Iteración,Tiempo(s),Memoria(KB)
1,0.06,53224
2,0.07,56188
3,0.06,55544
4,0.06,53200
5,0.06,56068
6,0.06,53360
7,0.07,56172
8,0.06,53356
9,0.07,55916
10,0.07,55440
11,0.06,53628
12,0.05,55420
13,0.06,56144
14,0.05,55684
15,0.06,55532
16,0.06,53252
17,0.05,55772
18,0.06,55792
19,0.06,56048
20,0.06,53484
21,0.06,53352
22,0.10,55940
23,0.06,53244
24,0.06,53464
25,0.06,53588
26,0.05,55400
27,0.06,53116
28,0.06,56048
29,0.05,55676
30,0.05,56060
31,0.06,56060
32,0.05,55664
33,0.06,55656
34,0.07,55540
35,0.05,53612
36,0.06,55656
37,0.06,53608
38,0.06,53480
39,0.07,53356
40,0.06,53228
41,0.05,56188
42,0.05,55548
43,0.06,53404
44,0.06,53616
45,0.07,55548
46,0.06,55760
47,0.07,55916
48,0.06,55928
49,0.06,56196
50,0.06,55792
51,0.06,55956
52,0.05,55660
53,0.06,53756
54,0.06,53612
55,0.06,53356
56,0.06,53232
57,0.05,53616
58,0.06,55788
59,0.06,53232
60,0.06,56188
61,0.06,53456
62,0.06,56044
63,0.07,53244
64,0.05,53468
65,0.05,55796
66,0.05,55804
67,0.07,55932
68,0.06,53244
69,0.05,55676
70,0.06,53500
71,0.07,55932
72,0.06,55932
73,0.05,55532
74,0.06,55532
75,0.07,55788
76,0.05,53372
77,0.06,55672
78,0.05,55300
79,0.07,55544
80,0.06,55932
81,0.05,53104
82,0.07,55796
83,0.06,55408
84,0.06,55164
85,0.05,55544
86,0.07,56168
87,0.06,52976
88,0.06,53616
89,0.06,55804
90,0.07,53356
91,0.07,55836
92,0.06,52972
93,0.05,53616
94,0.05,53500
95,0.05,55540
96,0.07,55676
97,0.05,55548
98,0.05,55668
99,0.06,53712
100,0.09,55728
