Iteración,Tiempo(s),Memoria(KB)
1,0.07,56048
2,0.06,56692
3,0.07,56312
4,0.07,56188
5,0.07,56272
6,0.08,57328
7,0.07,55796
8,0.06,56432
9,0.07,55924
10,0.06,55812
11,0.07,57068
12,0.07,55876
13,0.09,56708
14,0.07,55532
15,0.07,55768
16,0.07,55792
17,0.09,56316
18,0.07,55804
19,0.07,56556
20,0.07,55632
21,0.06,55840
22,0.06,54632
23,0.09,56180
24,0.08,57204
25,0.05,55408
26,0.07,55804
27,0.07,55528
28,0.07,56188
29,0.05,56316
30,0.07,56560
31,0.06,56036
32,0.06,56048
33,0.06,56140
34,0.06,55912
35,0.06,56300
36,0.06,55792
37,0.06,56564
38,0.07,55664
39,0.06,56692
40,0.08,55804
41,0.07,53484
42,0.07,55676
43,0.06,56108
44,0.06,56044
45,0.05,55920
46,0.06,53744
47,0.08,55532
48,0.07,56572
49,0.07,55668
50,0.06,56424
51,0.07,55676
52,0.07,54768
53,0.06,55788
54,0.07,56172
55,0.06,56316
56,0.06,56812
57,0.06,56692
58,0.08,55924
59,0.07,55788
60,0.06,56216
61,0.06,55684
62,0.06,56820
63,0.07,55804
64,0.07,55804
65,0.06,56828
66,0.06,56060
67,0.06,53488
68,0.07,56176
69,0.06,56176
70,0.06,56940
71,0.07,55920
72,0.07,56092
73,0.09,56692
74,0.06,56180
75,0.07,55804
76,0.07,56452
77,0.08,58180
78,0.07,56308
79,0.06,56312
80,0.07,57860
81,0.07,56700
82,0.06,55940
83,0.07,57592
84,0.08,57192
85,0.05,56172
86,0.07,55932
87,0.07,54892
88,0.07,55916
89,0.07,56320
90,0.07,56044
91,0.06,56556
92,0.06,56444
93,0.06,53884
94,0.07,56428
95,0.07,55852
96,0.06,56424
97,0.06,56456
98,0.07,56436
99,0.07,56432
100,0.06,55920
