Iteración,Tiempo(s),Memoria(KB)
1,0.07,55756
2,0.06,56424
3,0.06,53612
4,0.07,56172
5,0.07,53756
6,0.06,55236
7,0.09,53244
8,0.08,53736
9,0.06,55536
10,0.05,55280
11,0.06,56188
12,0.06,53104
13,0.06,53496
14,0.06,53368
15,0.06,55916
16,0.06,56268
17,0.06,53340
18,0.06,55804
19,0.06,56044
20,0.06,56048
21,0.06,53264
22,0.08,56324
23,0.06,53092
24,0.06,56320
25,0.06,56176
26,0.05,56188
27,0.05,55164
28,0.05,55916
29,0.06,55784
30,0.05,53104
31,0.06,55932
32,0.06,55912
33,0.06,53368
34,0.06,56180
35,0.06,55548
36,0.06,53608
37,0.05,53736
38,0.07,55668
39,0.05,55420
40,0.06,55916
41,0.05,55532
42,0.07,56048
43,0.06,56556
44,0.05,53360
45,0.05,55920
46,0.06,55940
47,0.05,40312
48,0.07,56060
49,0.06,53244
50,0.05,52980
51,0.05,55420
52,0.08,55528
53,0.06,56316
54,0.06,55124
55,0.06,53500
56,0.06,53288
57,0.06,56180
58,0.07,55668
59,0.07,56048
60,0.06,53360
61,0.06,53624
62,0.08,56304
63,0.06,55932
64,0.06,55388
65,0.06,53200
66,0.06,53212
67,0.06,56048
68,0.05,55932
69,0.06,55528
70,0.06,53484
71,0.05,53368
72,0.06,55164
73,0.07,53232
74,0.06,55512
75,0.06,53736
76,0.06,55928
77,0.05,55796
78,0.05,40556
79,0.06,53500
80,0.07,56168
81,0.06,55940
82,0.07,56184
83,0.06,53756
84,0.06,40140
85,0.06,55792
86,0.05,55468
87,0.06,55664
88,0.05,56196
89,0.07,56188
90,0.06,55812
91,0.06,55536
92,0.06,55548
93,0.06,55628
94,0.05,53628
95,0.05,53296
96,0.05,56048
97,0.06,56060
98,0.06,55536
99,0.05,53228
100,0.05,53488
