Iteración,Tiempo(s),Memoria(KB)
1,0.08,53116
2,0.07,53448
3,0.06,53360
4,0.06,53480
5,0.06,53500
6,0.06,53480
7,0.06,53236
8,0.05,53372
9,0.06,55544
10,0.05,53608
11,0.07,55660
12,0.07,39916
13,0.06,55348
14,0.06,53500
15,0.05,55420
16,0.05,55400
17,0.06,53484
18,0.06,55788
19,0.07,56308
20,0.06,56060
21,0.05,53252
22,0.06,55444
23,0.06,55420
24,0.06,53356
25,0.08,56060
26,0.05,55684
27,0.05,53360
28,0.06,53572
29,0.05,55644
30,0.06,53228
31,0.07,56056
32,0.06,53244
33,0.06,53356
34,0.06,53356
35,0.06,55792
36,0.06,55676
37,0.05,55792
38,0.05,55720
39,0.06,53756
40,0.05,53616
41,0.05,53196
42,0.06,53456
43,0.06,55792
44,0.08,56044
45,0.06,53620
46,0.07,55668
47,0.06,40432
48,0.05,53392
49,0.06,56048
50,0.06,52988
51,0.05,53232
52,0.05,55428
53,0.06,55888
54,0.05,53628
55,0.06,56060
56,0.05,53232
57,0.06,53368
58,0.07,53436
59,0.06,55544
60,0.06,53244
61,0.06,53480
62,0.06,53356
63,0.07,53488
64,0.06,53244
65,0.07,55664
66,0.07,56052
67,0.05,53636
68,0.05,53328
69,0.06,53508
70,0.06,55420
71,0.05,53252
72,0.09,56084
73,0.06,53332
74,0.06,56016
75,0.06,55772
76,0.05,53244
77,0.07,56172
78,0.07,53708
79,0.05,53100
80,0.06,53616
81,0.06,53584
82,0.05,53360
83,0.06,53488
84,0.06,53096
85,0.06,53508
86,0.06,53244
87,0.06,52988
88,0.05,55416
89,0.07,56172
90,0.05,55448
91,0.05,55672
92,0.06,53284
93,0.06,53244
94,0.05,55672
95,0.06,53244
96,0.07,56040
97,0.05,56176
98,0.06,55788
99,0.05,55672
100,0.05,55420
