Iteración,Tiempo(s),Memoria(KB)
1,0.06,55684
2,0.06,55548
3,0.06,53244
4,0.05,55420
5,0.05,53480
6,0.06,53400
7,0.07,55660
8,0.07,56300
9,0.06,53740
10,0.05,53352
11,0.06,53616
12,0.06,53616
13,0.07,53508
14,0.06,55288
15,0.07,52988
16,0.07,55532
17,0.08,53440
18,0.07,53500
19,0.07,53196
20,0.06,53360
21,0.07,53364
22,0.08,55788
23,0.06,56172
24,0.06,55656
25,0.05,53508
26,0.07,56188
27,0.05,55660
28,0.08,55676
29,0.06,55288
30,0.06,40152
31,0.07,53228
32,0.06,53228
33,0.06,56024
34,0.07,55664
35,0.05,53484
36,0.06,53372
37,0.06,55932
38,0.06,56272
39,0.06,55800
40,0.06,53380
41,0.06,56048
42,0.06,53356
43,0.06,53356
44,0.05,55548
45,0.06,53372
46,0.06,53352
47,0.06,53416
48,0.07,55928
49,0.07,56056
50,0.05,55660
51,0.06,55804
52,0.05,55420
53,0.06,53360
54,0.06,55668
55,0.06,52828
56,0.05,55292
57,0.07,55932
58,0.07,56308
59,0.07,55932
60,0.05,53468
61,0.05,55280
62,0.05,55420
63,0.06,56056
64,0.05,53328
65,0.08,55760
66,0.07,53520
67,0.06,53452
68,0.06,55408
69,0.06,55548
70,0.06,52844
71,0.08,56312
72,0.06,53228
73,0.07,53112
74,0.06,53480
75,0.11,53124
76,0.06,53068
77,0.07,55328
78,0.07,55992
79,0.08,56044
80,0.09,56388
81,0.07,55676
82,0.06,55916
83,0.07,56060
84,0.07,53396
85,0.07,56188
86,0.06,55676
87,0.07,55408
88,0.07,53108
89,0.06,55292
90,0.07,40444
91,0.07,55920
92,0.07,53468
93,0.07,40316
94,0.08,55940
95,0.07,56060
96,0.06,53484
97,0.09,55664
98,0.08,56184
99,0.06,53484
100,0.06,55240
