Iteración,Tiempo(s),Memoria(KB)
1,0.06,56304
2,0.05,53624
3,0.06,53488
4,0.06,55924
5,0.06,55924
6,0.07,55804
7,0.07,55656
8,0.06,55036
9,0.06,56188
10,0.06,53484
11,0.05,56312
12,0.06,56276
13,0.07,55420
14,0.10,55984
15,0.06,55916
16,0.07,55536
17,0.06,55664
18,0.05,55940
19,0.06,55932
20,0.06,53572
21,0.06,52844
22,0.06,55532
23,0.06,55896
24,0.06,56060
25,0.06,56060
26,0.06,55920
27,0.05,53292
28,0.06,53096
29,0.07,55408
30,0.05,53356
31,0.06,53616
32,0.06,52988
33,0.07,56308
34,0.06,53736
35,0.07,53496
36,0.06,55912
37,0.05,53496
38,0.05,55916
39,0.05,55796
40,0.06,55916
41,0.05,55676
42,0.05,53356
43,0.06,56168
44,0.05,40304
45,0.07,55800
46,0.07,56048
47,0.06,53488
48,0.06,40560
49,0.06,54916
50,0.05,53364
51,0.06,56572
52,0.07,55932
53,0.05,53524
54,0.06,56180
55,0.05,40564
56,0.06,53372
57,0.06,55404
58,0.05,53116
59,0.06,55792
60,0.06,53116
61,0.06,55784
62,0.06,56048
63,0.06,55596
64,0.06,53620
65,0.07,55672
66,0.06,54916
67,0.06,53356
68,0.06,55416
69,0.06,56176
70,0.05,53252
71,0.06,53620
72,0.06,55408
73,0.05,53620
74,0.06,56044
75,0.05,40412
76,0.05,53360
77,0.07,55796
78,0.07,56144
79,0.05,53244
80,0.07,55980
81,0.06,55788
82,0.06,53364
83,0.05,53488
84,0.06,53616
85,0.06,56564
86,0.06,55292
87,0.05,55656
88,0.06,53116
89,0.07,56048
90,0.05,40572
91,0.06,53164
92,0.06,56048
93,0.05,53624
94,0.06,55784
95,0.06,53484
96,0.06,53372
97,0.05,53372
98,0.07,56184
99,0.06,56316
100,0.06,40324
