Iteración,Tiempo(s),Memoria(KB)
1,0.06,55376
2,0.08,55412
3,0.07,55676
4,0.07,53492
5,0.06,53276
6,0.07,56316
7,0.05,56176
8,0.07,56176
9,0.06,56060
10,0.08,55916
11,0.06,56168
12,0.06,53616
13,0.06,55724
14,0.06,55792
15,0.06,55548
16,0.07,55676
17,0.06,55548
18,0.07,55804
19,0.06,55540
20,0.06,55152
21,0.06,56168
22,0.06,56056
23,0.06,53240
24,0.06,55148
25,0.06,53488
26,0.06,53356
27,0.05,53240
28,0.06,56068
29,0.06,56048
30,0.07,55664
31,0.07,55916
32,0.06,55792
33,0.06,55920
34,0.05,55664
35,0.06,53488
36,0.06,54904
37,0.07,56316
38,0.05,53244
39,0.07,55920
40,0.06,53360
41,0.05,55792
42,0.06,53224
43,0.05,53608
44,0.05,55676
45,0.06,53596
46,0.08,55648
47,0.06,53360
48,0.06,53484
49,0.06,53616
50,0.06,53372
51,0.07,56112
52,0.07,53628
53,0.06,56248
54,0.06,53372
55,0.07,56176
56,0.07,56432
57,0.05,53352
58,0.05,53616
59,0.06,56076
60,0.05,40296
61,0.06,55932
62,0.05,53616
63,0.05,55548
64,0.05,56172
65,0.06,55420
66,0.05,53116
67,0.06,56048
68,0.07,53488
69,0.06,55932
70,0.05,40300
71,0.05,53488
72,0.05,53488
73,0.06,55868
74,0.06,55544
75,0.07,55592
76,0.06,53608
77,0.06,53508
78,0.06,56060
79,0.05,40336
80,0.06,53392
81,0.06,55284
82,0.06,56172
83,0.05,56176
84,0.05,55676
85,0.06,55932
86,0.06,55784
87,0.06,55548
88,0.06,53232
89,0.08,55916
90,0.07,55532
91,0.09,53116
92,0.06,53356
93,0.07,56304
94,0.05,52972
95,0.06,53372
96,0.06,55408
97,0.05,55792
98,0.06,53188
99,0.06,53396
100,0.06,55024
