Iteración,Tiempo(s),Memoria(KB)
1,0.06,52984
2,0.06,55472
3,0.07,56176
4,0.08,53316
5,0.06,53624
6,0.06,56016
7,0.06,55676
8,0.05,55932
9,0.06,56188
10,0.06,55532
11,0.06,53548
12,0.06,55528
13,0.07,53500
14,0.06,53628
15,0.08,55788
16,0.06,53328
17,0.07,56044
18,0.09,54788
19,0.07,53452
20,0.06,55676
21,0.06,53104
22,0.06,53352
23,0.07,55924
24,0.05,55804
25,0.05,55788
26,0.06,53360
27,0.06,55404
28,0.06,53268
29,0.06,53368
30,0.06,56172
31,0.06,53244
32,0.06,55532
33,0.05,53372
34,0.06,53244
35,0.06,53360
36,0.06,55684
37,0.08,53508
38,0.06,53240
39,0.06,55420
40,0.05,55548
41,0.06,53372
42,0.07,55504
43,0.05,56068
44,0.06,53384
45,0.06,55656
46,0.05,53456
47,0.05,55516
48,0.06,53496
49,0.06,53468
50,0.07,55784
51,0.06,53328
52,0.06,54896
53,0.05,53616
54,0.07,56040
55,0.07,55656
56,0.06,55928
57,0.07,55916
58,0.06,53372
59,0.06,52992
60,0.07,55664
61,0.06,53484
62,0.06,55660
63,0.07,56308
64,0.06,53352
65,0.06,53500
66,0.06,53372
67,0.07,55660
68,0.07,53496
69,0.07,55676
70,0.05,55544
71,0.05,55664
72,0.06,56060
73,0.06,56300
74,0.05,53624
75,0.06,55408
76,0.05,55516
77,0.06,56044
78,0.05,55804
79,0.06,55788
80,0.05,53228
81,0.05,53352
82,0.06,53356
83,0.08,55660
84,0.06,55920
85,0.05,53616
86,0.07,55644
87,0.06,55804
88,0.05,53616
89,0.06,53360
90,0.06,55024
91,0.06,53356
92,0.07,55632
93,0.05,55452
94,0.06,40440
95,0.05,55804
96,0.07,55676
97,0.07,55548
98,0.05,55804
99,0.06,55660
100,0.05,53624
