Iteración,Tiempo(s),Memoria(KB)
1,0.09,55536
2,0.05,53496
3,0.07,55676
4,0.05,53100
5,0.06,55800
6,0.06,53200
7,0.07,55628
8,0.06,53116
9,0.06,53492
10,0.07,55920
11,0.06,55800
12,0.05,53228
13,0.06,55656
14,0.08,55804
15,0.07,53060
16,0.07,55420
17,0.07,56188
18,0.06,55676
19,0.06,55660
20,0.05,53104
21,0.06,56316
22,0.07,56060
23,0.06,53492
24,0.07,55788
25,0.06,55792
26,0.06,55924
27,0.05,56176
28,0.07,56144
29,0.06,53616
30,0.06,55536
31,0.06,55796
32,0.06,53484
33,0.05,53628
34,0.05,53336
35,0.05,55272
36,0.05,53352
37,0.05,53484
38,0.06,53488
39,0.06,56308
40,0.06,56048
41,0.07,56048
42,0.06,53380
43,0.06,53100
44,0.07,55548
45,0.06,55280
46,0.06,56188
47,0.07,55916
48,0.07,55788
49,0.07,55276
50,0.08,53364
51,0.06,53116
52,0.06,53372
53,0.06,56184
54,0.07,55932
55,0.06,55404
56,0.06,56180
57,0.06,56180
58,0.06,55788
59,0.06,55548
60,0.05,53392
61,0.06,55660
62,0.05,53628
63,0.05,53484
64,0.06,53160
65,0.06,53612
66,0.06,55420
67,0.07,55924
68,0.06,55576
69,0.06,53244
70,0.06,53156
71,0.06,53356
72,0.06,55672
73,0.07,55804
74,0.06,53480
75,0.06,56052
76,0.06,53372
77,0.07,55288
78,0.05,55800
79,0.08,55928
80,0.07,55916
81,0.06,56188
82,0.09,56044
83,0.06,55920
84,0.06,53372
85,0.05,53372
86,0.07,55664
87,0.05,53228
88,0.06,55884
89,0.06,55932
90,0.06,53360
91,0.06,55660
92,0.06,53360
93,0.06,55292
94,0.06,56172
95,0.07,53236
96,0.05,55580
97,0.07,55912
98,0.07,56068
99,0.07,55544
100,0.05,55932
