Iteración,Tiempo(s),Memoria(KB)
1,0.06,55712
2,0.07,57200
3,0.06,56168
4,0.07,56428
5,0.07,55548
6,0.06,56876
7,0.07,54776
8,0.06,53480
9,0.07,56048
10,0.06,55676
11,0.08,57596
12,0.07,56184
13,0.08,55968
14,0.07,55408
15,0.10,57576
16,0.06,55916
17,0.06,56188
18,0.07,56940
19,0.06,56048
20,0.07,56176
21,0.07,56812
22,0.06,56188
23,0.07,55684
24,0.08,56396
25,0.07,56816
26,0.06,56432
27,0.05,55804
28,0.07,55676
29,0.07,53488
30,0.07,56048
31,0.07,55796
32,0.07,56308
33,0.07,56176
34,0.06,53736
35,0.06,56652
36,0.06,55920
37,0.06,55924
38,0.06,56172
39,0.07,55932
40,0.06,55928
41,0.06,55800
42,0.06,56288
43,0.07,55876
44,0.05,56316
45,0.07,55916
46,0.06,55928
47,0.07,57068
48,0.09,55812
49,0.07,55788
50,0.07,57320
51,0.07,55916
52,0.06,56172
53,0.07,56936
54,0.06,55960
55,0.07,56812
56,0.06,55924
57,0.06,57212
58,0.06,56444
59,0.07,55920
60,0.08,56044
61,0.07,56184
62,0.07,55932
63,0.06,56172
64,0.07,55792
65,0.06,55804
66,0.07,55784
67,0.11,56080
68,0.05,55660
69,0.07,55788
70,0.07,56172
71,0.06,55660
72,0.07,55744
73,0.09,55788
74,0.07,55812
75,0.06,55812
76,0.06,56180
77,0.06,56560
78,0.06,53360
79,0.07,56308
80,0.07,56300
81,0.06,55952
82,0.06,54008
83,0.09,57324
84,0.06,55672
85,0.07,56428
86,0.07,55932
87,0.06,55912
88,0.08,56428
89,0.08,56568
90,0.07,57072
91,0.06,53628
92,0.06,56316
93,0.07,56016
94,0.07,57468
95,0.07,55920
96,0.07,53744
97,0.06,56188
98,0.06,56944
99,0.06,57204
100,0.05,56044
