Iteración,Tiempo(s),Memoria(KB)
1,0.06,56040
2,0.06,53456
3,0.07,55540
4,0.07,56176
5,0.07,55028
6,0.06,52968
7,0.07,56316
8,0.05,55660
9,0.06,53368
10,0.06,56316
11,0.05,55920
12,0.05,53240
13,0.06,56424
14,0.06,55544
15,0.06,56060
16,0.06,55540
17,0.06,53520
18,0.06,53628
19,0.07,53528
20,0.07,53356
21,0.07,56052
22,0.06,55532
23,0.06,53500
24,0.06,53484
25,0.07,56060
26,0.06,53100
27,0.07,55692
28,0.06,55576
29,0.05,55916
30,0.06,53876
31,0.06,53224
32,0.06,55920
33,0.07,56168
34,0.07,55920
35,0.08,53500
36,0.06,53364
37,0.07,55788
38,0.06,55548
39,0.07,55832
40,0.06,56180
41,0.05,55528
42,0.06,55556
43,0.06,55804
44,0.08,56304
45,0.06,56104
46,0.07,56432
47,0.05,53380
48,0.06,52972
49,0.05,53496
50,0.05,55408
51,0.06,53124
52,0.06,55940
53,0.06,56056
54,0.05,53612
55,0.07,55676
56,0.05,53752
57,0.05,53232
58,0.05,53500
59,0.06,55788
60,0.06,55924
61,0.05,53484
62,0.05,53488
63,0.05,55548
64,0.06,53328
65,0.05,55656
66,0.06,53540
67,0.07,53100
68,0.07,56180
69,0.07,40432
70,0.05,55924
71,0.05,53052
72,0.05,55536
73,0.06,55804
74,0.06,55660
75,0.05,55540
76,0.06,56016
77,0.06,55384
78,0.07,55804
79,0.06,53116
80,0.07,55544
81,0.05,53340
82,0.07,56188
83,0.06,55852
84,0.06,55908
85,0.07,53380
86,0.07,56048
87,0.05,55800
88,0.06,55788
89,0.06,53364
90,0.06,55760
91,0.05,55676
92,0.07,53488
93,0.06,53244
94,0.06,55932
95,0.05,53380
96,0.07,55676
97,0.05,55664
98,0.06,53372
99,0.06,55920
100,0.06,56556
