Iteración,Tiempo(s),Memoria(KB)
1,0.06,55784
2,0.06,55676
3,0.07,55676
4,0.06,53372
5,0.06,53356
6,0.05,53244
7,0.07,56172
8,0.06,55804
9,0.06,53612
10,0.07,55548
11,0.06,53628
12,0.07,55976
13,0.06,55016
14,0.08,55164
15,0.06,53736
16,0.06,55540
17,0.06,55792
18,0.06,56060
19,0.06,55920
20,0.06,55664
21,0.06,53244
22,0.06,55920
23,0.07,55544
24,0.06,53492
25,0.06,55528
26,0.05,55920
27,0.06,55760
28,0.06,55820
29,0.07,40564
30,0.06,56060
31,0.06,53616
32,0.05,55292
33,0.06,56316
34,0.05,53628
35,0.07,56044
36,0.06,56176
37,0.06,53356
38,0.06,55656
39,0.06,55964
40,0.07,56060
41,0.05,55672
42,0.06,53484
43,0.06,55416
44,0.05,55536
45,0.05,55548
46,0.06,53356
47,0.05,52844
48,0.07,55404
49,0.06,53488
50,0.06,53372
51,0.05,55528
52,0.07,55920
53,0.06,55920
54,0.06,56140
55,0.06,56040
56,0.06,56052
57,0.06,53232
58,0.09,53708
59,0.05,55420
60,0.06,53508
61,0.06,53496
62,0.05,55548
63,0.05,53500
64,0.05,53416
65,0.06,56068
66,0.06,53372
67,0.06,56052
68,0.06,56048
69,0.06,55980
70,0.06,53232
71,0.06,53200
72,0.06,55932
73,0.07,55920
74,0.05,53620
75,0.06,56180
76,0.05,55400
77,0.07,55912
78,0.06,55404
79,0.06,40552
80,0.06,53380
81,0.06,53500
82,0.05,53488
83,0.07,55548
84,0.06,55536
85,0.07,55792
86,0.05,55676
87,0.06,55812
88,0.06,56176
89,0.06,53508
90,0.05,55300
91,0.05,53608
92,0.07,55788
93,0.07,55916
94,0.06,55400
95,0.07,53356
96,0.06,56324
97,0.05,55664
98,0.05,55656
99,0.06,40300
100,0.06,53356
