Iteración,Tiempo(s),Memoria(KB)
1,0.06,53284
2,0.07,55932
3,0.07,56012
4,0.05,55656
5,0.07,52860
6,0.06,53244
7,0.05,55656
8,0.06,55672
9,0.05,53500
10,0.05,55548
11,0.06,53356
12,0.06,53624
13,0.05,53316
14,0.06,53104
15,0.05,55420
16,0.06,55888
17,0.05,53252
18,0.05,56056
19,0.05,53616
20,0.06,53612
21,0.05,53356
22,0.06,56052
23,0.06,55408
24,0.06,56432
25,0.05,55924
26,0.05,55792
27,0.07,55672
28,0.06,55532
29,0.09,53036
30,0.05,56304
31,0.07,55924
32,0.06,56060
33,0.06,53592
34,0.05,55788
35,0.07,56188
36,0.05,53360
37,0.05,53368
38,0.06,55660
39,0.06,53100
40,0.07,53356
41,0.06,55672
42,0.06,53628
43,0.06,55792
44,0.06,53232
45,0.06,53500
46,0.07,56296
47,0.05,55676
48,0.05,55916
49,0.06,55556
50,0.07,56052
51,0.05,55660
52,0.05,56172
53,0.06,55804
54,0.06,55676
55,0.06,55912
56,0.07,53736
57,0.05,55672
58,0.06,55920
59,0.06,53484
60,0.06,56048
61,0.05,55804
62,0.05,53500
63,0.07,56060
64,0.06,55660
65,0.05,55792
66,0.05,53360
67,0.06,56044
68,0.05,56056
69,0.05,55800
70,0.06,56060
71,0.05,55404
72,0.07,56188
73,0.07,53116
74,0.06,56060
75,0.06,55364
76,0.05,55760
77,0.06,53488
78,0.07,55532
79,0.05,53484
80,0.06,53224
81,0.06,55408
82,0.06,53372
83,0.06,53488
84,0.06,55672
85,0.06,55416
86,0.06,53676
87,0.06,55720
88,0.05,53624
89,0.07,53252
90,0.05,53876
91,0.07,54980
92,0.07,55920
93,0.06,53100
94,0.06,56040
95,0.06,56060
96,0.07,55660
97,0.06,55796
98,0.06,56044
99,0.06,56052
100,0.07,55916
