Iteración,Tiempo(s),Memoria(KB)
1,0.20,55940
2,0.16,40560
3,0.10,53500
4,0.12,55748
5,0.11,55640
6,0.11,56196
7,0.11,40684
8,0.18,56236
9,0.13,54888
10,0.07,56168
11,0.09,55804
12,0.10,53480
13,0.09,56168
14,0.23,55924
15,0.20,56300
16,0.21,53488
17,0.22,53244
18,0.22,55812
19,0.20,55024
20,0.17,55756
21,0.14,53280
22,0.08,55504
23,0.07,55232
24,0.08,56060
25,0.12,40304
26,0.06,55780
27,0.09,56048
28,0.09,56156
29,0.08,53488
30,0.08,53740
31,0.06,54732
32,0.11,55884
33,0.09,56060
34,0.09,55676
35,0.08,53884
36,0.09,40444
37,0.09,53232
38,0.10,56572
39,0.09,40300
40,0.09,53356
41,0.10,55548
42,0.11,53244
43,0.11,55932
44,0.12,53488
45,0.14,53240
46,0.07,56304
47,0.08,53236
48,0.09,40232
49,0.07,56044
50,0.08,55932
51,0.07,53500
52,0.12,55640
53,0.13,55952
54,0.08,53372
55,0.08,53616
56,0.10,56060
57,0.11,55428
58,0.12,53372
59,0.15,56172
60,0.07,53264
61,0.06,55500
62,0.07,40444
63,0.14,55664
64,0.07,55540
65,0.06,56140
66,0.08,55920
67,0.09,55788
68,0.09,55672
69,0.10,56308
70,0.15,56528
71,0.08,56172
72,0.08,55292
73,0.10,56016
74,0.14,53448
75,0.09,53316
76,0.07,53372
77,0.07,56168
78,0.07,55804
79,0.07,55248
80,0.07,55548
81,0.07,55152
82,0.08,53624
83,0.07,53360
84,0.08,55696
85,0.09,53620
86,0.13,55532
87,0.15,56040
88,0.09,55024
89,0.15,53252
90,0.12,56140
91,0.14,53252
92,0.16,53488
93,0.16,53224
94,0.13,53488
95,0.07,53488
96,0.08,56024
97,0.06,55420
98,0.07,56176
99,0.05,53336
100,0.07,56180
