Iteración,Tiempo(s),Memoria(KB)
1,0.11,56048
2,0.15,56316
3,0.12,55596
4,0.11,53500
5,0.08,56040
6,0.06,55796
7,0.08,56440
8,0.07,53744
9,0.11,55020
10,0.10,55660
11,0.09,55576
12,0.10,53872
13,0.11,53552
14,0.12,55784
15,0.15,53612
16,0.10,53372
17,0.10,53648
18,0.06,55784
19,0.06,55536
20,0.07,52864
21,0.07,55568
22,0.08,55592
23,0.10,53368
24,0.10,56172
25,0.09,40312
26,0.10,53444
27,0.11,53508
28,0.11,56044
29,0.11,56040
30,0.06,55412
31,0.07,55548
32,0.06,55804
33,0.06,55784
34,0.08,56044
35,0.08,55540
36,0.09,55292
37,0.11,55016
38,0.13,55972
39,0.13,53276
40,0.14,56104
41,0.06,56312
42,0.06,55548
43,0.07,56296
44,0.08,55660
45,0.14,55544
46,0.10,56068
47,0.09,53236
48,0.09,53316
49,0.12,53736
50,0.12,53244
51,0.14,55532
52,0.08,55792
53,0.08,55400
54,0.09,53372
55,0.09,53648
56,0.11,55932
57,0.15,56172
58,0.08,53620
59,0.05,55660
60,0.07,53228
61,0.08,53356
62,0.08,53464
63,0.10,55400
64,0.12,56024
65,0.13,53636
66,0.14,55932
67,0.07,53756
68,0.07,55420
69,0.08,40300
70,0.07,53200
71,0.06,56048
72,0.08,55532
73,0.08,55408
74,0.09,53328
75,0.12,55676
76,0.13,53416
77,0.15,53360
78,0.10,56304
79,0.14,53232
80,0.15,53316
81,0.14,55548
82,0.13,55804
83,0.16,55948
84,0.13,53292
85,0.07,55792
86,0.06,53496
87,0.06,53616
88,0.13,55676
89,0.12,53500
90,0.06,55660
91,0.07,53232
92,0.07,55676
93,0.07,53500
94,0.10,56052
95,0.12,55660
96,0.12,55676
97,0.17,55664
98,0.14,55292
99,0.07,56168
100,0.07,53232
