Iteración,Tiempo(s),Memoria(KB)
1,0.21,53736
2,0.12,53356
3,0.09,55536
4,0.15,55532
5,0.10,55292
6,0.11,55336
7,0.11,53116
8,0.12,53488
9,0.07,55676
10,0.09,55788
11,0.10,40432
12,0.10,53492
13,0.09,55932
14,0.10,53360
15,0.13,53420
16,0.13,53628
17,0.14,55528
18,0.08,53068
19,0.14,55568
20,0.16,55940
21,0.15,55504
22,0.16,55676
23,0.14,55812
24,0.10,52976
25,0.09,55528
26,0.09,55364
27,0.09,53372
28,0.10,53244
29,0.11,53468
30,0.12,53116
31,0.14,55792
32,0.10,53244
33,0.09,53172
34,0.08,56112
35,0.07,53204
36,0.08,55292
37,0.08,55960
38,0.10,55852
39,0.11,53360
40,0.11,53500
41,0.07,55532
42,0.07,55800
43,0.08,55788
44,0.10,56220
45,0.15,53224
46,0.10,53500
47,0.11,55676
48,0.12,53364
49,0.11,53100
50,0.11,53480
51,0.13,55920
52,0.14,53232
53,0.09,56304
54,0.09,53724
55,0.08,53380
56,0.10,53572
57,0.13,55788
58,0.14,55788
59,0.08,55804
60,0.07,53380
61,0.09,56060
62,0.09,55532
63,0.08,55404
64,0.08,55796
65,0.09,53644
66,0.09,53372
67,0.09,56044
68,0.10,56048
69,0.09,55672
70,0.10,56196
71,0.10,55676
72,0.11,53500
73,0.11,55664
74,0.10,55532
75,0.11,55664
76,0.13,56184
77,0.11,53360
78,0.12,53380
79,0.13,56176
80,0.10,53480
81,0.08,55788
82,0.07,54376
83,0.08,53700
84,0.09,56168
85,0.08,55536
86,0.09,55792
87,0.08,53624
88,0.09,53492
89,0.12,56268
90,0.21,56196
91,0.14,55452
92,0.08,53252
93,0.09,53740
94,0.10,53572
95,0.11,55656
96,0.11,53488
97,0.11,55916
98,0.12,53628
99,0.10,55556
100,0.10,53240
