Iteración,Tiempo(s),Memoria(KB)
1,0.05,55460
2,0.06,55656
3,0.06,53416
4,0.05,53616
5,0.06,55292
6,0.07,53316
7,0.06,56044
8,0.07,52720
9,0.07,53240
10,0.06,55792
11,0.07,55676
12,0.09,54780
13,0.07,53740
14,0.09,53636
15,0.07,53488
16,0.06,53496
17,0.07,55292
18,0.05,40300
19,0.05,40572
20,0.07,54660
21,0.06,56152
22,0.06,56060
23,0.07,56040
24,0.06,53484
25,0.07,55612
26,0.09,56272
27,0.07,39932
28,0.14,56048
29,0.13,55908
30,0.09,55344
31,0.09,40316
32,0.12,40300
33,0.13,56176
34,0.06,56316
35,0.06,56180
36,0.07,53364
37,0.06,55796
38,0.06,55172
39,0.06,52904
40,0.06,56060
41,0.07,53872
42,0.06,55788
43,0.06,55312
44,0.08,55924
45,0.10,53488
46,0.14,53620
47,0.14,53740
48,0.16,56060
49,0.15,56176
50,0.08,53364
51,0.08,53500
52,0.08,53616
53,0.10,55932
54,0.15,56436
55,0.16,55912
56,0.13,55016
57,0.07,55804
58,0.07,53236
59,0.07,55792
60,0.09,55172
61,0.08,55548
62,0.08,55784
63,0.08,55932
64,0.09,56296
65,0.09,55144
66,0.08,53256
67,0.10,56040
68,0.08,53488
69,0.11,56312
70,0.07,55272
71,0.05,56300
72,0.06,55912
73,0.06,56272
74,0.07,40676
75,0.09,55036
76,0.11,55800
77,0.11,53104
78,0.07,55020
79,0.07,53480
80,0.07,53324
81,0.07,53108
82,0.08,53636
83,0.09,55660
84,0.15,56044
85,0.14,55568
86,0.08,55536
87,0.09,56052
88,0.08,55664
89,0.08,53356
90,0.15,55528
91,0.16,56436
92,0.21,55152
93,0.18,40444
94,0.14,55916
95,0.09,53396
96,0.11,56300
97,0.14,55804
98,0.08,53252
99,0.09,56048
100,0.09,56172
