Iteración,Tiempo(s),Memoria(KB)
1,0.12,53364
2,0.10,53380
3,0.21,55428
4,0.12,40176
5,0.11,53492
6,0.06,53484
7,0.06,56316
8,0.07,56176
9,0.07,55760
10,0.09,53136
11,0.13,53248
12,0.12,55668
13,0.11,53104
14,0.10,53360
15,0.14,53368
16,0.08,55916
17,0.09,55792
18,0.12,53364
19,0.13,53236
20,0.15,55792
21,0.09,56300
22,0.09,52988
23,0.11,56172
24,0.10,55912
25,0.10,53488
26,0.18,55812
27,0.15,55408
28,0.08,53456
29,0.07,53180
30,0.10,40428
31,0.14,53196
32,0.13,55676
33,0.10,55932
34,0.16,56176
35,0.07,55784
36,0.09,55792
37,0.08,53500
38,0.12,55548
39,0.14,53336
40,0.07,53100
41,0.08,55932
42,0.11,55804
43,0.12,55672
44,0.12,52996
45,0.07,55548
46,0.07,55784
47,0.11,55800
48,0.13,55788
49,0.12,40316
50,0.16,55856
51,0.08,55256
52,0.07,56112
53,0.07,53608
54,0.09,55660
55,0.09,53488
56,0.11,53308
57,0.15,56060
58,0.07,55800
59,0.07,55640
60,0.08,53116
61,0.08,55760
62,0.08,55660
63,0.08,55924
64,0.08,40268
65,0.08,55408
66,0.09,55416
67,0.08,53380
68,0.11,55932
69,0.10,53228
70,0.09,53368
71,0.09,55172
72,0.11,55812
73,0.12,55788
74,0.10,53380
75,0.10,53500
76,0.11,55888
77,0.10,53484
78,0.08,53116
79,0.08,53372
80,0.10,53628
81,0.15,40156
82,0.17,56196
83,0.14,55916
84,0.07,53484
85,0.07,53196
86,0.08,53620
87,0.07,55576
88,0.07,53500
89,0.09,56060
90,0.16,56104
91,0.13,56044
92,0.08,53720
93,0.09,53500
94,0.09,53328
95,0.08,56184
96,0.07,55768
97,0.08,53452
98,0.08,55408
99,0.08,53324
100,0.08,53460
