Iteración,Tiempo(s),Memoria(KB)
1,0.08,53480
2,0.09,53876
3,0.16,56040
4,0.11,53232
5,0.15,53520
6,0.06,55404
7,0.06,53420
8,0.06,55676
9,0.07,56016
10,0.07,55664
11,0.13,56324
12,0.19,56188
13,0.19,53500
14,0.15,56112
15,0.14,55628
16,0.07,53488
17,0.08,53488
18,0.14,55116
19,0.06,55676
20,0.07,53620
21,0.06,53368
22,0.06,55932
23,0.06,55664
24,0.07,55272
25,0.16,56188
26,0.16,55404
27,0.16,55440
28,0.15,55912
29,0.07,53756
30,0.07,55536
31,0.08,55920
32,0.08,53288
33,0.16,55556
34,0.09,55748
35,0.11,53612
36,0.12,53364
37,0.08,53292
38,0.10,53356
39,0.09,53520
40,0.09,53356
41,0.11,55804
42,0.08,55900
43,0.09,55920
44,0.08,55804
45,0.08,52984
46,0.08,53580
47,0.15,55952
48,0.08,56172
49,0.07,55916
50,0.08,53352
51,0.07,56060
52,0.09,55932
53,0.10,53500
54,0.09,55888
55,0.09,56040
56,0.08,53500
57,0.08,56168
58,0.08,53252
59,0.12,55800
60,0.11,53252
61,0.13,53240
62,0.09,53464
63,0.09,40180
64,0.10,53464
65,0.12,53484
66,0.16,55692
67,0.14,55800
68,0.07,56268
69,0.07,55420
70,0.08,56188
71,0.11,55644
72,0.11,55120
73,0.17,56432
74,0.18,56052
75,0.14,56188
76,0.10,53232
77,0.12,55932
78,0.16,55792
79,0.07,53232
80,0.07,55448
81,0.08,55928
82,0.09,53360
83,0.08,55868
84,0.08,53484
85,0.10,55792
86,0.10,55672
87,0.11,53228
88,0.11,53232
89,0.14,53100
90,0.11,53360
91,0.07,53328
92,0.08,54872
93,0.14,53500
94,0.14,56432
95,0.07,56312
96,0.08,55940
97,0.08,53368
98,0.08,56040
99,0.09,53492
100,0.10,53488
