Iteración,Tiempo(s),Memoria(KB)
1,0.08,55920
2,0.09,56808
3,0.07,53508
4,0.10,57076
5,0.09,56172
6,0.10,56184
7,0.11,53616
8,0.12,55800
9,0.09,55932
10,0.08,56052
11,0.10,56428
12,0.09,55664
13,0.06,56828
14,0.07,56060
15,0.08,56308
16,0.16,56088
17,0.13,56048
18,0.14,56336
19,0.13,53584
20,0.09,56172
21,0.09,55784
22,0.08,55920
23,0.10,56208
24,0.18,55888
25,0.14,55804
26,0.09,56528
27,0.10,55804
28,0.13,56828
29,0.14,56304
30,0.15,56176
31,0.07,56436
32,0.06,55364
33,0.07,56044
34,0.07,55952
35,0.07,55912
36,0.15,56432
37,0.13,56940
38,0.10,55660
39,0.11,56048
40,0.09,55664
41,0.08,53628
42,0.07,55920
43,0.08,56176
44,0.08,56564
45,0.08,54888
46,0.09,56812
47,0.08,56168
48,0.09,53500
49,0.10,56312
50,0.09,56492
51,0.09,55916
52,0.11,55916
53,0.08,55792
54,0.08,55804
55,0.08,55676
56,0.11,56468
57,0.12,56436
58,0.13,56444
59,0.12,56188
60,0.12,56444
61,0.09,56172
62,0.07,55660
63,0.09,55676
64,0.09,56956
65,0.11,56428
66,0.10,55916
67,0.14,55928
68,0.21,56624
69,0.17,56304
70,0.08,55404
71,0.07,57584
72,0.07,56196
73,0.10,55676
74,0.13,56304
75,0.08,55804
76,0.08,55532
77,0.10,55620
78,0.15,53872
79,0.13,55924
80,0.08,53884
81,0.17,55556
82,0.18,57308
83,0.10,58172
84,0.05,56300
85,0.05,56316
86,0.07,56812
87,0.07,56556
88,0.09,56432
89,0.07,56188
90,0.10,57604
91,0.15,55272
92,0.14,56356
93,0.09,57204
94,0.09,53780
95,0.15,57196
96,0.09,56060
97,0.16,56316
98,0.10,56048
99,0.09,54760
100,0.11,53744
