Iteración,Tiempo(s),Memoria(KB)
1,0.06,55920
2,0.05,53228
3,0.07,56176
4,0.06,56300
5,0.05,56184
6,0.06,55924
7,0.05,55676
8,0.06,55784
9,0.06,55812
10,0.06,55420
11,0.06,53364
12,0.05,55804
13,0.05,53756
14,0.05,53364
15,0.05,53228
16,0.06,55280
17,0.11,55672
18,0.06,53628
19,0.07,55788
20,0.05,55916
21,0.05,53612
22,0.06,56188
23,0.06,55536
24,0.05,56056
25,0.06,55920
26,0.06,53488
27,0.06,53628
28,0.06,53240
29,0.06,53616
30,0.07,56284
31,0.07,53488
32,0.06,55152
33,0.06,55280
34,0.06,55032
35,0.05,56816
36,0.06,56176
37,0.07,56296
38,0.06,56444
39,0.06,56176
40,0.06,53488
41,0.06,53372
42,0.05,53500
43,0.06,55784
44,0.05,56296
45,0.07,53228
46,0.05,53740
47,0.06,55792
48,0.06,55408
49,0.05,53552
50,0.06,55420
51,0.06,55928
52,0.06,53484
53,0.07,56048
54,0.05,56060
55,0.06,56172
56,0.05,55920
57,0.06,56176
58,0.06,56316
59,0.05,53488
60,0.06,53368
61,0.05,53144
62,0.07,55548
63,0.05,53660
64,0.05,53624
65,0.05,55812
66,0.06,56176
67,0.06,56308
68,0.05,53236
69,0.06,55292
70,0.05,40560
71,0.05,55804
72,0.06,54768
73,0.06,55148
74,0.05,55420
75,0.06,55536
76,0.06,55784
77,0.05,56176
78,0.06,55300
79,0.05,53616
80,0.05,53200
81,0.07,53608
82,0.06,53368
83,0.06,53356
84,0.07,55912
85,0.06,53624
86,0.05,53500
87,0.07,55928
88,0.05,56444
89,0.06,56060
90,0.05,55852
91,0.06,55024
92,0.05,53832
93,0.06,56044
94,0.06,40432
95,0.05,53112
96,0.05,40052
97,0.06,55148
98,0.05,54388
99,0.05,55256
100,0.05,55920
