Iteración,Tiempo(s),Memoria(KB)
1,0.11,53360
2,0.11,53752
3,0.12,55916
4,0.15,55172
5,0.09,55792
6,0.08,55760
7,0.09,56188
8,0.15,55916
9,0.11,53228
10,0.11,56060
11,0.08,52976
12,0.08,56428
13,0.08,55532
14,0.07,55540
15,0.09,53372
16,0.09,56052
17,0.09,56172
18,0.09,56176
19,0.09,53500
20,0.12,53756
21,0.14,56400
22,0.07,56060
23,0.07,53104
24,0.07,53500
25,0.10,56060
26,0.10,53352
27,0.10,53444
28,0.09,53252
29,0.08,53108
30,0.08,40560
31,0.08,53444
32,0.07,55536
33,0.05,55192
34,0.06,55428
35,0.06,55796
36,0.06,55400
37,0.06,53372
38,0.09,53584
39,0.09,53368
40,0.14,55704
41,0.14,55536
42,0.11,56316
43,0.10,54764
44,0.08,55504
45,0.11,53492
46,0.13,56048
47,0.11,53372
48,0.08,53244
49,0.09,56828
50,0.08,53400
51,0.10,55664
52,0.10,53492
53,0.10,53616
54,0.07,56108
55,0.08,56432
56,0.08,53624
57,0.10,53380
58,0.10,53380
59,0.12,53736
60,0.07,55428
61,0.06,55408
62,0.06,55404
63,0.06,55804
64,0.07,55804
65,0.08,56172
66,0.11,54892
67,0.11,40300
68,0.09,53244
69,0.10,55404
70,0.13,53496
71,0.09,40060
72,0.05,55532
73,0.05,55792
74,0.06,56452
75,0.06,56188
76,0.07,56316
77,0.06,53496
78,0.07,55932
79,0.07,53356
80,0.08,56060
81,0.10,53456
82,0.12,53628
83,0.08,53360
84,0.09,55676
85,0.08,53496
86,0.09,56388
87,0.09,53612
88,0.14,53744
89,0.09,53444
90,0.10,56056
91,0.09,54768
92,0.06,53360
93,0.08,55932
94,0.07,55672
95,0.09,56060
96,0.11,55804
97,0.14,55796
98,0.09,55924
99,0.09,53368
100,0.15,56048
