Iteración,Tiempo(s),Memoria(KB)
1,0.11,55928
2,0.12,55660
3,0.16,56172
4,0.13,55812
5,0.08,56412
6,0.07,56580
7,0.07,55664
8,0.10,56424
9,0.11,56176
10,0.11,56188
11,0.13,56196
12,0.11,55924
13,0.14,55932
14,0.12,55920
15,0.12,55676
16,0.11,56276
17,0.12,56296
18,0.14,56048
19,0.19,56948
20,0.13,53244
21,0.09,53748
22,0.09,53628
23,0.09,56004
24,0.06,55784
25,0.06,56060
26,0.08,56044
27,0.08,56432
28,0.08,56316
29,0.09,55928
30,0.10,56300
31,0.10,56184
32,0.11,56164
33,0.13,57068
34,0.16,58316
35,0.11,56300
36,0.07,57200
37,0.07,55408
38,0.07,55420
39,0.08,55928
40,0.07,56304
41,0.12,56044
42,0.14,55788
43,0.08,56300
44,0.08,56440
45,0.07,53372
46,0.06,56176
47,0.07,56060
48,0.06,55756
49,0.09,56176
50,0.11,56060
51,0.10,53444
52,0.09,55980
53,0.09,56316
54,0.09,56428
55,0.11,56556
56,0.11,56700
57,0.10,56176
58,0.12,54644
59,0.19,57068
60,0.16,56260
61,0.07,55664
62,0.08,56176
63,0.07,56564
64,0.11,56436
65,0.05,56044
66,0.06,56556
67,0.05,56048
68,0.06,56688
69,0.06,53648
70,0.07,56020
71,0.11,57668
72,0.10,53580
73,0.09,55664
74,0.11,56432
75,0.12,56172
76,0.15,55804
77,0.08,53628
78,0.06,55788
79,0.07,55400
80,0.11,56196
81,0.11,55532
82,0.10,55932
83,0.12,56444
84,0.14,55788
85,0.15,56300
86,0.09,56168
87,0.14,53492
88,0.08,57072
89,0.07,56040
90,0.06,56684
91,0.06,55828
92,0.08,56188
93,0.10,56744
94,0.09,56068
95,0.09,55976
96,0.10,56300
97,0.11,55804
98,0.11,57084
99,0.12,58284
100,0.09,56176
