Iteración,Tiempo(s),Memoria(KB)
1,0.08,53244
2,0.09,55804
3,0.07,55408
4,0.07,55504
5,0.07,55660
6,0.09,53100
7,0.09,53364
8,0.09,53352
9,0.09,53148
10,0.09,53572
11,0.10,53240
12,0.10,53628
13,0.11,53440
14,0.14,40300
15,0.09,53420
16,0.12,53352
17,0.10,53484
18,0.07,56004
19,0.09,53104
20,0.12,53744
21,0.13,55532
22,0.12,53488
23,0.09,55788
24,0.15,55800
25,0.08,56272
26,0.09,53352
27,0.08,55540
28,0.10,55532
29,0.10,53392
30,0.09,55788
31,0.09,53592
32,0.10,55792
33,0.11,53072
34,0.11,56312
35,0.10,53240
36,0.11,55928
37,0.15,55920
38,0.07,40312
39,0.07,53572
40,0.09,55764
41,0.11,55380
42,0.15,53500
43,0.12,55676
44,0.06,56056
45,0.06,53224
46,0.08,53316
47,0.08,53444
48,0.10,55656
49,0.09,55676
50,0.08,55408
51,0.08,53096
52,0.15,55976
53,0.18,56172
54,0.13,55792
55,0.07,56136
56,0.06,53552
57,0.08,55804
58,0.07,53628
59,0.05,52988
60,0.06,53280
61,0.08,53240
62,0.08,53484
63,0.09,56020
64,0.09,55664
65,0.10,53500
66,0.12,53500
67,0.15,55620
68,0.12,53488
69,0.08,55676
70,0.07,53244
71,0.07,55400
72,0.07,56048
73,0.08,56300
74,0.09,56188
75,0.16,56056
76,0.15,56844
77,0.12,53328
78,0.13,55292
79,0.07,53252
80,0.09,53488
81,0.08,55548
82,0.09,53232
83,0.09,53368
84,0.14,55920
85,0.15,53580
86,0.11,53500
87,0.07,53396
88,0.07,55912
89,0.07,55548
90,0.07,55288
91,0.07,53628
92,0.09,56176
93,0.07,53372
94,0.10,55748
95,0.15,56044
96,0.14,56060
97,0.08,53232
98,0.07,53484
99,0.07,52968
100,0.06,56308
