Iteración,Tiempo(s),Memoria(KB)
1,0.16,56044
2,0.12,56056
3,0.11,53756
4,0.10,56692
5,0.08,54768
6,0.07,53488
7,0.09,56912
8,0.18,56900
9,0.19,56324
10,0.14,56436
11,0.08,56944
12,0.14,53756
13,0.06,55800
14,0.07,57340
15,0.06,56040
16,0.08,57580
17,0.07,56300
18,0.08,56148
19,0.14,56700
20,0.12,53372
21,0.14,56432
22,0.14,56188
23,0.08,55804
24,0.12,56188
25,0.13,56300
26,0.12,56176
27,0.15,56300
28,0.20,56188
29,0.24,55932
30,0.10,56228
31,0.15,56316
32,0.15,53748
33,0.10,57596
34,0.16,55804
35,0.08,55416
36,0.12,55676
37,0.16,56560
38,0.08,56128
39,0.07,56056
40,0.09,56188
41,0.12,53816
42,0.11,53740
43,0.15,56300
44,0.20,55916
45,0.15,55932
46,0.09,55792
47,0.14,57340
48,0.16,56188
49,0.08,53744
50,0.07,55804
51,0.06,56304
52,0.09,58088
53,0.09,57092
54,0.09,56908
55,0.11,55924
56,0.15,56048
57,0.12,55920
58,0.08,56572
59,0.08,56168
60,0.10,55796
61,0.10,53828
62,0.12,55812
63,0.11,56140
64,0.11,53468
65,0.13,56180
66,0.17,56004
67,0.12,55916
68,0.07,55660
69,0.07,56044
70,0.07,55660
71,0.08,55672
72,0.09,53740
73,0.11,55656
74,0.15,56188
75,0.15,58284
76,0.08,55704
77,0.06,55676
78,0.08,56168
79,0.16,56188
80,0.09,57280
81,0.14,53628
82,0.12,56068
83,0.08,55932
84,0.10,55672
85,0.11,57324
86,0.09,53744
87,0.10,55684
88,0.09,53884
89,0.11,56564
90,0.10,56568
91,0.12,55612
92,0.09,56176
93,0.12,55556
94,0.13,56312
95,0.11,55932
96,0.10,56044
97,0.11,56132
98,0.10,55672
99,0.09,55656
100,0.10,56184
