Iteración,Tiempo(s),Memoria(KB)
1,0.15,53372
2,0.13,55420
3,0.14,55804
4,0.14,54856
5,0.14,55784
6,0.15,53736
7,0.11,53628
8,0.08,53368
9,0.07,55664
10,0.08,55660
11,0.09,56308
12,0.09,53232
13,0.11,55792
14,0.13,53532
15,0.12,53500
16,0.08,56040
17,0.11,55796
18,0.12,53356
19,0.12,56172
20,0.12,53368
21,0.13,40432
22,0.06,55300
23,0.07,53628
24,0.06,55920
25,0.06,53100
26,0.07,55664
27,0.07,55676
28,0.08,53244
29,0.10,53620
30,0.09,55544
31,0.09,55792
32,0.09,55528
33,0.09,56132
34,0.09,53628
35,0.09,53356
36,0.09,53252
37,0.09,53480
38,0.08,53116
39,0.09,55664
40,0.13,56172
41,0.13,53228
42,0.12,53500
43,0.07,53372
44,0.07,55804
45,0.07,53500
46,0.09,55300
47,0.07,55548
48,0.07,53340
49,0.08,53244
50,0.08,56188
51,0.09,53100
52,0.10,52860
53,0.13,54908
54,0.14,56188
55,0.09,55916
56,0.13,55912
57,0.14,54908
58,0.07,55792
59,0.06,55784
60,0.06,53244
61,0.07,53236
62,0.10,53744
63,0.12,53352
64,0.11,53628
65,0.11,53072
66,0.11,56048
67,0.12,53500
68,0.08,53244
69,0.06,55676
70,0.06,53484
71,0.14,55676
72,0.11,55792
73,0.07,53356
74,0.09,56316
75,0.09,53628
76,0.12,53196
77,0.13,56056
78,0.12,55280
79,0.12,56296
80,0.08,55912
81,0.08,53616
82,0.10,53112
83,0.10,55656
84,0.12,56124
85,0.10,53372
86,0.14,56044
87,0.12,55664
88,0.12,55676
89,0.11,53372
90,0.13,55676
91,0.12,53360
92,0.11,53752
93,0.08,55676
94,0.08,53608
95,0.08,53620
96,0.07,53364
97,0.08,53360
98,0.11,53780
99,0.09,56052
100,0.12,55684
