Iteración,Tiempo(s),Memoria(KB)
1,0.06,55420
2,0.06,55416
3,0.08,55580
4,0.13,56176
5,0.12,53488
6,0.10,53228
7,0.07,55664
8,0.09,55876
9,0.10,53240
10,0.12,55932
11,0.13,53480
12,0.13,55788
13,0.12,53616
14,0.14,53096
15,0.08,53744
16,0.08,55540
17,0.10,53492
18,0.11,53356
19,0.13,55920
20,0.13,56428
21,0.10,56168
22,0.10,53284
23,0.09,53468
24,0.10,53480
25,0.11,53484
26,0.12,53484
27,0.11,53496
28,0.13,55656
29,0.12,53876
30,0.10,56300
31,0.11,53480
32,0.13,53232
33,0.12,53612
34,0.14,55940
35,0.11,40812
36,0.13,53500
37,0.13,53372
38,0.13,53616
39,0.07,55676
40,0.07,55532
41,0.09,53496
42,0.10,56300
43,0.11,53240
44,0.11,55788
45,0.08,53356
46,0.09,53628
47,0.11,53612
48,0.13,56560
49,0.11,53624
50,0.08,53372
51,0.10,53616
52,0.09,53632
53,0.08,53500
54,0.09,53616
55,0.09,55276
56,0.09,53108
57,0.09,53356
58,0.12,56176
59,0.12,55532
60,0.14,53372
61,0.07,53488
62,0.05,53876
63,0.06,55660
64,0.06,53580
65,0.09,55920
66,0.13,53748
67,0.13,56304
68,0.10,53480
69,0.15,54980
70,0.12,53356
71,0.08,55664
72,0.09,53096
73,0.12,55792
74,0.13,56432
75,0.14,55804
76,0.13,54776
77,0.06,53508
78,0.05,53480
79,0.07,55932
80,0.07,56296
81,0.08,53500
82,0.12,53244
83,0.11,53272
84,0.07,53372
85,0.07,53616
86,0.07,53368
87,0.08,53380
88,0.09,53488
89,0.13,55668
90,0.12,53756
91,0.11,55148
92,0.11,55904
93,0.08,53116
94,0.10,56060
95,0.11,55676
96,0.10,56300
97,0.13,53360
98,0.13,56048
99,0.14,56060
100,0.13,55160
