Iteración,Tiempo(s),Memoria(KB)
1,0.07,56396
2,0.07,56176
3,0.07,53232
4,0.07,53612
5,0.07,55172
6,0.08,56048
7,0.07,40444
8,0.08,56172
9,0.09,56236
10,0.10,55804
11,0.10,55664
12,0.12,56180
13,0.12,55412
14,0.14,56296
15,0.07,55676
16,0.06,55280
17,0.08,56300
18,0.09,55920
19,0.08,55784
20,0.09,56040
21,0.08,55940
22,0.08,53628
23,0.08,56188
24,0.08,53740
25,0.09,53620
26,0.10,40172
27,0.16,54660
28,0.15,53372
29,0.11,53500
30,0.06,40684
31,0.07,55532
32,0.12,53480
33,0.12,55300
34,0.14,53340
35,0.16,56172
36,0.15,53536
37,0.15,55816
38,0.14,55280
39,0.11,55792
40,0.16,56052
41,0.14,56352
42,0.08,55812
43,0.10,53316
44,0.13,53100
45,0.12,40572
46,0.10,53548
47,0.10,53492
48,0.07,53488
49,0.11,56428
50,0.08,56012
51,0.07,55276
52,0.06,40316
53,0.08,40048
54,0.11,56316
55,0.11,55668
56,0.15,56148
57,0.06,53628
58,0.06,53116
59,0.07,53360
60,0.08,56444
61,0.08,56172
62,0.08,55376
63,0.08,54908
64,0.09,53364
65,0.14,56188
66,0.08,55596
67,0.06,56432
68,0.06,53500
69,0.06,55792
70,0.07,55292
71,0.07,53352
72,0.08,56692
73,0.07,53252
74,0.11,55324
75,0.13,55664
76,0.16,56040
77,0.10,53492
78,0.11,53372
79,0.11,55536
80,0.07,53608
81,0.07,53496
82,0.08,55932
83,0.07,53616
84,0.08,53488
85,0.07,55660
86,0.12,56284
87,0.14,53328
88,0.12,55024
89,0.07,40296
90,0.07,53368
91,0.07,55308
92,0.09,54892
93,0.12,53144
94,0.10,56040
95,0.08,53488
96,0.08,53484
97,0.09,53224
98,0.10,53372
99,0.10,55276
100,0.10,53352
