Iteración,Tiempo(s),Memoria(KB)
1,0.11,55824
2,0.08,55516
3,0.09,55536
4,0.09,53136
5,0.09,55016
6,0.15,53700
7,0.08,56300
8,0.09,55276
9,0.08,53244
10,0.08,53116
11,0.09,53244
12,0.08,53364
13,0.08,55624
14,0.08,53484
15,0.08,53352
16,0.09,53360
17,0.11,55504
18,0.11,55548
19,0.11,55504
20,0.13,40176
21,0.07,56428
22,0.06,53492
23,0.06,52968
24,0.13,56264
25,0.14,55184
26,0.15,56260
27,0.06,55248
28,0.07,53360
29,0.07,55428
30,0.07,53284
31,0.05,55548
32,0.05,52988
33,0.07,55684
34,0.14,53372
35,0.14,55984
36,0.08,55796
37,0.09,56116
38,0.08,55036
39,0.06,52976
40,0.07,55812
41,0.08,55164
42,0.17,56196
43,0.14,53616
44,0.08,55928
45,0.09,56172
46,0.11,55884
47,0.11,56168
48,0.11,40556
49,0.09,53372
50,0.09,56180
51,0.08,53484
52,0.07,56176
53,0.07,55792
54,0.09,55676
55,0.10,53308
56,0.09,53244
57,0.10,40456
58,0.13,55792
59,0.15,54168
60,0.08,55660
61,0.07,53480
62,0.15,56336
63,0.07,56180
64,0.09,53488
65,0.15,54992
66,0.08,56080
67,0.07,55036
68,0.07,53232
69,0.10,55920
70,0.11,53224
71,0.12,40304
72,0.10,55164
73,0.09,56140
74,0.12,56184
75,0.12,56004
76,0.15,55884
77,0.15,55820
78,0.10,56060
79,0.14,56364
80,0.15,56272
81,0.11,55404
82,0.13,55280
83,0.08,56052
84,0.06,55940
85,0.06,56060
86,0.06,55916
87,0.07,56048
88,0.07,56060
89,0.06,55788
90,0.06,56176
91,0.06,53500
92,0.07,53380
93,0.09,56312
94,0.11,53628
95,0.12,53456
96,0.11,53356
97,0.08,55656
98,0.08,53212
99,0.09,56052
100,0.10,40488
