Iteración,Tiempo(s),Memoria(KB)
1,0.09,55192
2,0.09,56232
3,0.11,55912
4,0.11,53200
5,0.13,56188
6,0.10,55492
7,0.09,53232
8,0.09,53628
9,0.11,53100
10,0.11,55428
11,0.12,53244
12,0.08,53196
13,0.07,56068
14,0.07,53364
15,0.06,55760
16,0.06,55532
17,0.07,56076
18,0.07,53484
19,0.09,55788
20,0.09,53236
21,0.06,55668
22,0.05,53360
23,0.06,55804
24,0.06,53712
25,0.06,56316
26,0.06,55916
27,0.06,55620
28,0.07,55952
29,0.06,53232
30,0.07,53244
31,0.12,55532
32,0.13,55792
33,0.11,53484
34,0.13,53520
35,0.11,55792
36,0.06,55804
37,0.06,55428
38,0.07,55788
39,0.08,56044
40,0.09,56052
41,0.13,55548
42,0.10,55660
43,0.12,56048
44,0.15,55924
45,0.08,53356
46,0.09,55796
47,0.09,53584
48,0.11,55792
49,0.14,53244
50,0.08,55940
51,0.08,53372
52,0.14,55676
53,0.08,53380
54,0.06,55796
55,0.08,53740
56,0.09,55660
57,0.10,55672
58,0.11,53240
59,0.12,55024
60,0.09,55952
61,0.11,53244
62,0.11,53496
63,0.13,56428
64,0.18,55684
65,0.19,55792
66,0.16,53380
67,0.08,55420
68,0.16,53372
69,0.16,56424
70,0.07,55912
71,0.07,53624
72,0.09,55532
73,0.08,55536
74,0.09,53492
75,0.11,53500
76,0.14,52940
77,0.09,55676
78,0.09,53356
79,0.09,55420
80,0.09,55852
81,0.09,53496
82,0.11,55664
83,0.14,56184
84,0.14,53288
85,0.14,56180
86,0.13,53084
87,0.14,55696
88,0.09,55404
89,0.10,53368
90,0.08,53244
91,0.14,55804
92,0.05,55556
93,0.07,53104
94,0.12,56300
95,0.17,53228
96,0.15,53340
97,0.08,55488
98,0.08,56016
99,0.08,55656
100,0.08,55664
