Iteración,Tiempo(s),Memoria(KB)
1,0.06,53488
2,0.07,56044
3,0.05,53500
4,0.05,55820
5,0.07,56312
6,0.06,53624
7,0.07,56172
8,0.07,55036
9,0.11,53508
10,0.10,53720
11,0.09,53628
12,0.11,55864
13,0.11,40304
14,0.12,40444
15,0.14,55676
16,0.18,55812
17,0.17,56432
18,0.11,56228
19,0.07,54012
20,0.07,55672
21,0.07,55916
22,0.07,56056
23,0.09,55912
24,0.07,55804
25,0.07,53616
26,0.07,53360
27,0.08,55420
28,0.13,53244
29,0.10,55932
30,0.10,40168
31,0.12,55424
32,0.14,56176
33,0.12,53484
34,0.11,53332
35,0.10,56300
36,0.10,53372
37,0.12,40432
38,0.08,55920
39,0.09,40428
40,0.13,56196
41,0.13,55292
42,0.08,53492
43,0.09,56316
44,0.09,53572
45,0.14,40184
46,0.08,55932
47,0.07,55280
48,0.08,56188
49,0.08,55408
50,0.08,55532
51,0.09,53244
52,0.09,55660
53,0.10,53364
54,0.13,56048
55,0.11,53096
56,0.11,40312
57,0.11,53488
58,0.11,53224
59,0.11,40700
60,0.11,55532
61,0.11,56176
62,0.11,53364
63,0.15,56436
64,0.06,53484
65,0.06,55292
66,0.05,55540
67,0.06,55804
68,0.06,55428
69,0.06,55544
70,0.06,53232
71,0.07,55400
72,0.11,55660
73,0.14,55928
74,0.11,53232
75,0.11,53488
76,0.12,55548
77,0.15,55152
78,0.10,53232
79,0.13,56152
80,0.15,56432
81,0.14,40444
82,0.08,55100
83,0.08,53392
84,0.14,53500
85,0.08,55420
86,0.18,56132
87,0.13,55792
88,0.07,53116
89,0.16,56176
90,0.12,56168
91,0.17,55676
92,0.10,53316
93,0.06,55792
94,0.06,53072
95,0.08,53116
96,0.18,56048
97,0.16,53616
98,0.11,40556
99,0.17,53628
100,0.17,55172
