Iteración,Tiempo(s),Memoria(KB)
1,0.13,56444
2,0.11,53364
3,0.08,53480
4,0.09,56188
5,0.09,53628
6,0.09,55932
7,0.09,53360
8,0.12,55292
9,0.12,53500
10,0.09,55672
11,0.18,55528
12,0.06,53232
13,0.12,55656
14,0.08,55696
15,0.13,56052
16,0.13,55548
17,0.12,53488
18,0.13,53232
19,0.14,56268
20,0.13,55932
21,0.14,56184
22,0.12,53364
23,0.08,53356
24,0.09,55788
25,0.14,56572
26,0.06,53360
27,0.05,56284
28,0.06,55796
29,0.06,53356
30,0.07,53740
31,0.12,56184
32,0.12,55540
33,0.12,55660
34,0.12,55804
35,0.13,55932
36,0.11,52980
37,0.11,56044
38,0.12,55924
39,0.11,53488
40,0.07,56180
41,0.09,53752
42,0.10,56304
43,0.10,53368
44,0.07,55672
45,0.08,53484
46,0.12,56044
47,0.13,55532
48,0.12,53488
49,0.10,55276
50,0.09,55408
51,0.13,56044
52,0.12,53496
53,0.10,53116
54,0.10,55384
55,0.10,53628
56,0.11,53884
57,0.14,40172
58,0.13,53488
59,0.11,53628
60,0.13,53488
61,0.11,53372
62,0.07,55664
63,0.08,55532
64,0.09,56144
65,0.10,53372
66,0.13,53352
67,0.12,55036
68,0.13,53224
69,0.13,55804
70,0.13,55656
71,0.13,53108
72,0.14,55676
73,0.14,56444
74,0.11,56428
75,0.12,53484
76,0.12,53500
77,0.15,55932
78,0.11,55548
79,0.12,53492
80,0.14,55036
81,0.08,53496
82,0.10,56044
83,0.12,56432
84,0.13,53232
85,0.06,55416
86,0.05,56188
87,0.05,53488
88,0.06,55804
89,0.06,53356
90,0.08,53612
91,0.09,53620
92,0.10,53228
93,0.12,53756
94,0.14,53488
95,0.08,53292
96,0.05,53500
97,0.06,55912
98,0.06,53244
99,0.09,55876
100,0.14,55664
