Iteración,Tiempo(s),Memoria(KB)
1,0.09,55796
2,0.27,55428
3,0.09,55804
4,0.20,53628
5,0.06,55280
6,0.08,55788
7,0.10,53352
8,0.09,53240
9,0.13,55792
10,0.08,52976
11,0.08,55888
12,0.11,52924
13,0.12,53756
14,0.10,53484
15,0.09,55792
16,0.10,53508
17,0.09,53324
18,0.11,55528
19,0.12,53236
20,0.15,52984
21,0.15,55912
22,0.13,56048
23,0.13,55532
24,0.10,52956
25,0.11,55780
26,0.14,55924
27,0.09,56300
28,0.08,55928
29,0.09,55792
30,0.10,53360
31,0.13,53584
32,0.17,53612
33,0.11,56188
34,0.10,55540
35,0.10,53508
36,0.11,53500
37,0.11,53628
38,0.10,56300
39,0.07,53624
40,0.05,55920
41,0.05,53356
42,0.05,53360
43,0.06,53380
44,0.05,55800
45,0.06,55408
46,0.06,56060
47,0.08,55792
48,0.10,53356
49,0.13,55796
50,0.14,53096
51,0.15,56188
52,0.10,53364
53,0.14,56052
54,0.10,53372
55,0.10,56060
56,0.14,53364
57,0.16,40304
58,0.06,55920
59,0.06,53360
60,0.06,53292
61,0.05,56176
62,0.07,55800
63,0.10,40432
64,0.10,55640
65,0.10,53116
66,0.15,53188
67,0.08,55536
68,0.08,52852
69,0.12,53356
70,0.12,56428
71,0.15,53124
72,0.08,53352
73,0.09,55812
74,0.14,40432
75,0.10,53356
76,0.11,53096
77,0.11,55556
78,0.08,53236
79,0.08,53356
80,0.09,55800
81,0.10,56272
82,0.08,55528
83,0.10,56424
84,0.15,53328
85,0.08,55612
86,0.16,56172
87,0.16,55684
88,0.11,55928
89,0.14,53616
90,0.06,55540
91,0.06,56048
92,0.06,55656
93,0.08,53232
94,0.10,55924
95,0.12,53316
96,0.19,56180
97,0.14,53452
98,0.07,55556
99,0.11,53624
100,0.14,53372
