Iteración,Tiempo(s),Memoria(KB)
1,0.13,53372
2,0.12,55668
3,0.11,53740
4,0.08,56312
5,0.08,53756
6,0.10,53368
7,0.13,53372
8,0.12,53500
9,0.09,55928
10,0.09,55920
11,0.10,55916
12,0.08,55804
13,0.08,53488
14,0.11,53748
15,0.14,55800
16,0.14,55156
17,0.14,53252
18,0.11,53880
19,0.11,40428
20,0.14,53372
21,0.13,56048
22,0.06,53372
23,0.07,56304
24,0.09,53612
25,0.11,53244
26,0.13,55284
27,0.14,53372
28,0.07,55932
29,0.06,55932
30,0.06,53244
31,0.07,56572
32,0.07,55792
33,0.07,56048
34,0.08,53360
35,0.10,55804
36,0.09,40228
37,0.10,56668
38,0.09,52988
39,0.12,54268
40,0.12,53080
41,0.08,55144
42,0.10,55156
43,0.12,53372
44,0.18,55536
45,0.10,53204
46,0.07,55236
47,0.06,53060
48,0.08,53244
49,0.08,40176
50,0.12,56444
51,0.13,53484
52,0.14,56316
53,0.12,40312
54,0.10,40388
55,0.11,40432
56,0.09,40432
57,0.14,56044
58,0.12,40436
59,0.12,55024
60,0.08,55804
61,0.08,55544
62,0.09,55792
63,0.10,53520
64,0.13,56436
65,0.14,56048
66,0.14,56048
67,0.09,53100
68,0.09,53748
69,0.10,56300
70,0.08,40560
71,0.12,55020
72,0.08,52976
73,0.13,54900
74,0.13,55788
75,0.13,53612
76,0.09,55928
77,0.12,53616
78,0.12,53500
79,0.09,56044
80,0.10,53508
81,0.12,55792
82,0.13,53616
83,0.08,52988
84,0.10,55164
85,0.11,53360
86,0.10,56564
87,0.12,56324
88,0.12,53616
89,0.08,55660
90,0.09,55408
91,0.09,56144
92,0.11,56048
93,0.12,53228
94,0.12,56048
95,0.12,55784
96,0.12,53360
97,0.14,53372
98,0.11,53484
99,0.09,55804
100,0.10,55756
