Iteración,Tiempo(s),Memoria(KB)
1,0.20,55756
2,0.15,56552
3,0.16,55660
4,0.14,56444
5,0.16,56188
6,0.16,56400
7,0.08,56428
8,0.08,53880
9,0.08,55792
10,0.08,55784
11,0.09,56428
12,0.14,53868
13,0.08,55920
14,0.08,56444
15,0.07,56176
16,0.07,56256
17,0.08,55164
18,0.08,55500
19,0.10,56168
20,0.19,55920
21,0.15,57008
22,0.14,56436
23,0.16,57960
24,0.06,56144
25,0.07,56056
26,0.09,53564
27,0.07,56172
28,0.08,56068
29,0.09,56176
30,0.13,55676
31,0.09,55684
32,0.07,55664
33,0.07,56432
34,0.07,55920
35,0.07,56708
36,0.08,56700
37,0.09,56068
38,0.09,56048
39,0.14,55184
40,0.21,55868
41,0.09,57976
42,0.09,55912
43,0.09,55940
44,0.09,57200
45,0.08,56836
46,0.08,55556
47,0.08,56172
48,0.08,55788
49,0.08,55504
50,0.07,56320
51,0.10,56856
52,0.11,56772
53,0.10,55492
54,0.06,55820
55,0.08,55664
56,0.07,55684
57,0.10,56312
58,0.18,56152
59,0.18,56388
60,0.08,56056
61,0.08,55664
62,0.11,56900
63,0.28,55920
64,0.22,55888
65,0.19,53508
66,0.25,57208
67,0.11,56468
68,0.06,55788
69,0.07,53764
70,0.08,56172
71,0.07,57092
72,0.09,58352
73,0.12,57080
74,0.09,56388
75,0.09,57132
76,0.10,56208
77,0.10,57524
78,0.07,55804
79,0.09,57192
80,0.09,56388
81,0.24,56172
82,0.50,57072
83,1.21,57368
84,0.50,55812
85,0.10,56116
86,0.10,57468
87,0.10,57552
88,0.10,58108
89,0.09,56060
90,0.69,55760
91,0.22,56196
92,0.11,55580
93,0.37,55684
94,0.31,55684
95,0.08,56124
96,0.09,57860
97,0.15,55672
98,0.10,55760
99,0.09,55568
100,0.08,53508
