Iteración,Tiempo(s),Memoria(KB)
1,0.15,53364
2,0.07,55376
3,0.08,53484
4,0.10,56172
5,0.09,55900
6,0.10,52972
7,0.10,53480
8,0.09,53228
9,0.08,56056
10,0.10,56060
11,0.10,53356
12,0.15,53364
13,0.08,56048
14,0.08,53232
15,0.09,52972
16,0.08,55676
17,0.08,56188
18,0.09,56060
19,0.13,53740
20,0.09,53356
21,0.09,53496
22,0.10,56012
23,0.10,55788
24,0.14,55804
25,0.14,55784
26,0.12,53360
27,0.14,55664
28,0.15,53200
29,0.06,55644
30,0.05,53352
31,0.06,55664
32,0.06,53240
33,0.08,55940
34,0.07,53444
35,0.07,55920
36,0.08,53500
37,0.08,53244
38,0.10,53628
39,0.12,55796
40,0.14,53380
41,0.09,55676
42,0.14,53360
43,0.07,55812
44,0.07,53500
45,0.07,55152
46,0.08,55996
47,0.10,55788
48,0.13,56176
49,0.11,53612
50,0.13,56060
51,0.10,53316
52,0.07,55660
53,0.07,53228
54,0.08,55792
55,0.08,53244
56,0.07,53228
57,0.08,56052
58,0.19,55172
59,0.16,56828
60,0.27,56152
61,0.21,54916
62,0.14,55620
63,0.15,56056
64,0.08,55668
65,0.09,53336
66,0.09,55556
67,0.11,53244
68,0.09,55684
69,0.09,53604
70,0.11,53252
71,0.13,53484
72,0.08,53356
73,0.08,55556
74,0.07,53616
75,0.07,53496
76,0.08,53240
77,0.15,56172
78,0.07,55428
79,0.10,53420
80,0.12,53608
81,0.11,53240
82,0.10,53360
83,0.10,53380
84,0.10,53232
85,0.10,56172
86,0.10,53464
87,0.08,53128
88,0.09,55528
89,0.10,53500
90,0.14,55272
91,0.14,53060
92,0.12,55920
93,0.08,56444
94,0.08,56048
95,0.08,56300
96,0.10,53360
97,0.14,53116
98,0.18,55492
99,0.07,53116
100,0.06,53648
