Iteración,Tiempo(s),Memoria(KB)
1,0.14,55468
2,0.08,55804
3,0.14,53496
4,0.11,55760
5,0.15,55540
6,0.11,56068
7,0.08,55676
8,0.07,55532
9,0.13,55536
10,0.13,55784
11,0.10,55916
12,0.09,53612
13,0.10,55792
14,0.11,53700
15,0.12,55664
16,0.12,52720
17,0.12,53412
18,0.13,55664
19,0.12,53352
20,0.10,55664
21,0.10,55676
22,0.12,55804
23,0.16,56132
24,0.13,56048
25,0.10,40560
26,0.11,53104
27,0.12,56188
28,0.11,56040
29,0.13,55636
30,0.12,53228
31,0.09,53628
32,0.09,54852
33,0.07,53352
34,0.08,55792
35,0.07,53252
36,0.07,53228
37,0.06,55320
38,0.06,52940
39,0.05,55528
40,0.06,53752
41,0.06,53104
42,0.08,55888
43,0.06,53264
44,0.07,53500
45,0.05,55516
46,0.07,53492
47,0.07,53316
48,0.06,56444
49,0.05,53528
50,0.05,53188
51,0.05,53628
52,0.06,54908
53,0.07,53284
54,0.05,55700
55,0.07,55888
56,0.08,56168
57,0.15,55536
58,0.17,55920
59,0.15,53352
60,0.16,55912
61,0.06,53352
62,0.07,56052
63,0.08,55536
64,0.07,56300
65,0.07,53380
66,0.07,56452
67,0.08,56572
68,0.06,53508
69,0.06,53244
70,0.06,55660
71,0.06,55536
72,0.07,53484
73,0.09,53360
74,0.09,55544
75,0.10,55696
76,0.13,53188
77,0.15,56528
78,0.11,55788
79,0.10,55660
80,0.13,56316
81,0.11,53232
82,0.06,55884
83,0.07,53360
84,0.07,52980
85,0.13,53104
86,0.09,55784
87,0.11,53572
88,0.11,53612
89,0.07,53356
90,0.08,53372
91,0.07,53356
92,0.08,53744
93,0.08,55884
94,0.09,55800
95,0.09,53500
96,0.10,56176
97,0.13,53224
98,0.08,55792
99,0.08,54264
100,0.13,54804
