Iteración,Tiempo(s),Memoria(KB)
1,0.10,55660
2,0.09,55924
3,0.11,55756
4,0.12,55804
5,0.11,55788
6,0.12,56060
7,0.17,55848
8,0.14,56296
9,0.08,56188
10,0.07,55376
11,0.06,53744
12,0.08,55784
13,0.07,55804
14,0.08,55788
15,0.07,55676
16,0.08,55812
17,0.07,56068
18,0.10,56964
19,0.10,56060
20,0.15,55792
21,0.14,56684
22,0.14,56172
23,0.14,55936
24,0.12,53756
25,0.08,56176
26,0.09,56464
27,0.13,55664
28,0.08,56060
29,0.09,55676
30,0.09,55548
31,0.10,53356
32,0.11,56424
33,0.11,55820
34,0.12,56572
35,0.13,54508
36,0.17,57040
37,0.18,56104
38,0.19,56432
39,0.19,55660
40,0.17,56140
41,0.13,56812
42,0.09,56296
43,0.09,56300
44,0.08,53584
45,0.08,55928
46,0.09,55876
47,0.07,56304
48,0.09,56976
49,0.09,55916
50,0.07,55876
51,0.08,55628
52,0.10,56568
53,0.09,56188
54,0.08,56564
55,0.10,55924
56,0.15,56556
57,0.18,55932
58,0.18,55804
59,0.17,55812
60,0.16,56132
61,0.09,56048
62,0.09,56572
63,0.10,56572
64,0.12,56956
65,0.10,53416
66,0.11,56048
67,0.12,56048
68,0.13,56820
69,0.12,55672
70,0.12,55664
71,0.09,57596
72,0.07,56188
73,0.08,57332
74,0.07,55528
75,0.09,55876
76,0.10,57092
77,0.11,55748
78,0.11,55384
79,0.12,56004
80,0.09,56172
81,0.09,53368
82,0.11,55660
83,0.16,55796
84,0.10,56436
85,0.18,56400
86,0.19,55628
87,0.12,56560
88,0.12,55556
89,0.12,55548
90,0.11,57080
91,0.09,55804
92,0.17,56432
93,0.16,53628
94,0.08,56268
95,0.09,56140
96,0.08,55428
97,0.08,56140
98,0.08,56208
99,0.08,56184
100,0.08,55792
