Iteración,Tiempo(s),Memoria(KB)
1,0.17,56176
2,0.15,55916
3,0.16,54780
4,0.07,53616
5,0.07,55788
6,0.13,55284
7,0.13,52848
8,0.07,53352
9,0.11,56052
10,0.10,53620
11,0.11,53488
12,0.09,53456
13,0.09,53544
14,0.08,55292
15,0.08,55784
16,0.10,53076
17,0.13,55672
18,0.12,56032
19,0.10,55568
20,0.14,56060
21,0.18,55676
22,0.14,53236
23,0.09,53500
24,0.09,53368
25,0.10,56044
26,0.07,55920
27,0.07,52968
28,0.07,56176
29,0.07,53100
30,0.07,53484
31,0.08,55372
32,0.07,53500
33,0.07,53116
34,0.08,56068
35,0.07,53372
36,0.07,53232
37,0.06,55792
38,0.08,56400
39,0.08,53244
40,0.15,53164
41,0.09,55536
42,0.08,53228
43,0.09,55804
44,0.08,55404
45,0.09,53492
46,0.16,55408
47,0.17,56180
48,0.16,53488
49,0.06,55760
50,0.07,52988
51,0.18,53240
52,0.22,52996
53,0.23,53252
54,0.18,53244
55,0.17,55164
56,0.19,55408
57,0.22,55804
58,0.19,53228
59,0.18,56324
60,0.20,53612
61,0.14,55924
62,0.13,53360
63,0.13,53264
64,0.16,53324
65,0.17,53244
66,0.16,53200
67,0.17,55420
68,0.11,56304
69,0.10,53352
70,0.13,54652
71,0.10,40304
72,0.12,56044
73,0.13,52988
74,0.17,55676
75,0.18,55644
76,0.18,53356
77,0.16,53240
78,0.20,53296
79,0.10,53244
80,0.09,53364
81,0.17,55412
82,0.17,56308
83,0.06,55172
84,0.06,56048
85,0.06,53548
86,0.06,53084
87,0.07,55688
88,0.13,55608
89,0.15,53360
90,0.15,53096
91,0.14,56436
92,0.09,53232
93,0.08,53240
94,0.09,55620
95,0.09,56188
96,0.09,56048
97,0.10,55684
98,0.08,53392
99,0.09,55940
100,0.10,55804
