Iteración,Tiempo(s),Memoria(KB)
1,0.07,53368
2,0.05,55664
3,0.05,55876
4,0.06,55664
5,0.06,53360
6,0.07,55536
7,0.10,55932
8,0.09,53484
9,0.11,55804
10,0.12,55660
11,0.13,52980
12,0.07,55792
13,0.10,55912
14,0.09,53352
15,0.08,53444
16,0.08,53436
17,0.15,56040
18,0.09,55804
19,0.09,53628
20,0.10,55932
21,0.10,53572
22,0.10,56176
23,0.09,53740
24,0.09,55664
25,0.11,55924
26,0.12,53616
27,0.08,53500
28,0.06,53628
29,0.07,53352
30,0.08,56176
31,0.07,55796
32,0.09,55932
33,0.10,53104
34,0.12,53484
35,0.08,53744
36,0.10,56048
37,0.10,56312
38,0.10,53500
39,0.09,53484
40,0.10,56300
41,0.07,55532
42,0.07,53496
43,0.07,55532
44,0.12,53052
45,0.07,53616
46,0.10,55148
47,0.09,53360
48,0.10,53372
49,0.13,53124
50,0.09,53360
51,0.09,55492
52,0.10,53488
53,0.10,53488
54,0.14,53124
55,0.09,53452
56,0.12,53380
57,0.15,55800
58,0.14,56048
59,0.10,55420
60,0.11,55160
61,0.10,53232
62,0.06,53616
63,0.10,56304
64,0.11,53500
65,0.09,55792
66,0.08,55784
67,0.09,56304
68,0.14,56296
69,0.14,53328
70,0.14,53488
71,0.08,53624
72,0.08,53488
73,0.08,53364
74,0.09,53488
75,0.09,53244
76,0.08,53372
77,0.11,55404
78,0.11,55792
79,0.11,53616
80,0.10,55920
81,0.12,55916
82,0.08,53312
83,0.08,55788
84,0.09,56304
85,0.06,53508
86,0.06,53616
87,0.06,53244
88,0.08,55788
89,0.08,53460
90,0.08,56296
91,0.09,54748
92,0.15,56236
93,0.08,53488
94,0.08,55912
95,0.09,55684
96,0.13,53480
97,0.08,55788
98,0.08,53488
99,0.07,53356
100,0.08,55804
