Iteración,Tiempo(s),Memoria(KB)
1,0.07,55932
2,0.08,56296
3,0.09,55684
4,0.11,55528
5,0.14,55656
6,0.06,55888
7,0.07,56876
8,0.09,55920
9,0.11,56048
10,0.15,54744
11,0.21,56056
12,0.20,56048
13,0.08,55668
14,0.16,56300
15,0.13,56944
16,0.11,56180
17,0.13,55756
18,0.08,53616
19,0.10,55044
20,0.09,56176
21,0.10,55932
22,0.10,56272
23,0.11,56680
24,0.10,53232
25,0.13,53700
26,0.15,54508
27,0.11,55400
28,0.11,55788
29,0.12,56176
30,0.15,56444
31,0.08,54128
32,0.06,56432
33,0.05,56044
34,0.07,56172
35,0.06,56936
36,0.05,55788
37,0.06,56668
38,0.06,55632
39,0.08,55792
40,0.10,57068
41,0.09,56440
42,0.09,55680
43,0.08,56428
44,0.10,55792
45,0.11,55596
46,0.11,56620
47,0.11,53872
48,0.14,56176
49,0.16,56816
50,0.15,56428
51,0.08,55892
52,0.07,56336
53,0.08,56304
54,0.08,56316
55,0.09,55804
56,0.09,56048
57,0.13,56700
58,0.20,57172
59,0.15,56948
60,0.11,55632
61,0.12,55364
62,0.14,55852
63,0.11,55920
64,0.10,54232
65,0.07,55404
66,0.07,55804
67,0.11,53584
68,0.12,56168
69,0.09,55788
70,0.16,56060
71,0.19,56080
72,0.13,56984
73,0.06,56432
74,0.07,55640
75,0.06,56300
76,0.06,56268
77,0.07,56568
78,0.08,55916
79,0.07,56188
80,0.07,53748
81,0.08,55944
82,0.16,56316
83,0.16,56796
84,0.10,56940
85,0.09,53456
86,0.11,56476
87,0.12,55932
88,0.14,56316
89,0.14,56048
90,0.11,56048
91,0.13,56316
92,0.12,53656
93,0.06,56216
94,0.08,56812
95,0.07,55788
96,0.08,56172
97,0.09,55676
98,0.09,56188
99,0.11,55920
100,0.12,55660
