Iteración,Tiempo(s),Memoria(KB)
1,0.07,53500
2,0.06,53224
3,0.07,53244
4,0.08,40808
5,0.08,53484
6,0.07,53372
7,0.06,40388
8,0.07,53372
9,0.07,53500
10,0.07,53740
11,0.09,55768
12,0.07,40296
13,0.07,53628
14,0.07,53904
15,0.07,53752
16,0.07,53500
17,0.07,40316
18,0.07,53736
19,0.07,55400
20,0.10,56068
21,0.15,53892
22,0.21,53348
23,0.15,55492
24,0.11,53584
25,0.10,40332
26,0.09,53356
27,0.10,55820
28,0.10,55504
29,0.13,40184
30,0.10,55384
31,0.14,55940
32,0.46,55428
33,1.34,55684
34,1.32,55732
35,1.00,55916
36,0.11,55648
37,0.07,53380
38,0.09,52972
39,0.07,53372
40,0.06,53616
41,0.07,56172
42,0.08,56324
43,0.07,40696
44,0.06,53740
45,0.07,53352
46,0.07,53744
47,0.08,40580
48,0.09,53484
49,0.08,56068
50,0.07,53484
51,0.08,53508
52,0.06,53492
53,0.07,53496
54,0.08,55696
55,0.08,55448
56,0.06,40572
57,0.07,55760
58,0.07,54380
59,0.07,53620
60,0.07,40572
61,0.07,40572
62,0.07,53612
63,0.07,53420
64,0.07,40560
65,0.08,56172
66,0.06,53480
67,0.08,56180
68,0.07,53124
69,0.08,55020
70,0.06,53636
71,0.07,53612
72,0.07,53316
73,0.07,53360
74,0.07,53488
75,0.07,53636
76,0.09,56432
77,0.07,53340
78,0.07,40324
79,0.07,55144
80,0.07,53244
81,0.08,53488
82,0.07,40556
83,0.07,53580
84,0.07,56060
85,0.07,53676
86,0.07,53628
87,0.17,53436
88,0.06,40684
89,0.13,55960
90,0.14,55928
91,0.15,55800
92,0.15,53348
93,0.06,53316
94,0.06,40440
95,0.07,56168
96,0.06,56196
97,0.05,53232
98,0.07,53640
99,0.06,53492
100,0.07,55928
