Iteración,Tiempo(s),Memoria(KB)
1,0.18,53492
2,0.13,55420
3,0.11,53396
4,0.14,55952
5,0.15,55788
6,0.07,53484
7,0.09,55792
8,0.08,53380
9,0.08,53484
10,0.14,53356
11,0.10,53232
12,0.11,53252
13,0.14,56188
14,0.06,53364
15,0.06,55420
16,0.08,53236
17,0.08,53480
18,0.09,53424
19,0.09,53416
20,0.10,53416
21,0.10,53628
22,0.14,55532
23,0.10,53232
24,0.11,55656
25,0.14,56176
26,0.07,56284
27,0.06,53744
28,0.07,56048
29,0.09,55912
30,0.08,53500
31,0.13,53372
32,0.10,55920
33,0.11,55920
34,0.10,53236
35,0.11,55536
36,0.12,40432
37,0.11,53324
38,0.11,53492
39,0.11,53236
40,0.12,53356
41,0.16,56316
42,0.12,53224
43,0.08,53068
44,0.10,56016
45,0.12,53308
46,0.11,55840
47,0.15,55660
48,0.15,55084
49,0.12,53364
50,0.15,55656
51,0.09,55724
52,0.09,55696
53,0.09,55912
54,0.09,40428
55,0.12,56056
56,0.15,53676
57,0.10,56188
58,0.10,53448
59,0.17,55684
60,0.15,53496
61,0.07,55532
62,0.05,55660
63,0.06,55676
64,0.07,55664
65,0.07,55532
66,0.07,55676
67,0.08,53512
68,0.10,55756
69,0.11,55920
70,0.11,53232
71,0.16,56288
72,0.16,55536
73,0.08,53328
74,0.08,55932
75,0.13,55804
76,0.13,53484
77,0.11,56060
78,0.10,53352
79,0.07,55932
80,0.08,40300
81,0.08,55760
82,0.08,53572
83,0.08,55548
84,0.11,55020
85,0.11,53224
86,0.16,55940
87,0.13,53364
88,0.06,56444
89,0.07,56188
90,0.06,53484
91,0.08,55668
92,0.07,53456
93,0.07,53244
94,0.08,53228
95,0.10,53700
96,0.15,53500
97,0.15,53628
98,0.06,55540
99,0.06,53104
100,0.07,55704
