Iteración,Tiempo(s),Memoria(KB)
1,0.07,55772
2,0.07,52988
3,0.10,56424
4,0.15,56132
5,0.08,53060
6,0.08,53608
7,0.07,56452
8,0.09,55796
9,0.16,55684
10,0.15,55656
11,0.07,53244
12,0.07,55664
13,0.07,53756
14,0.07,55408
15,0.07,52868
16,0.08,53356
17,0.09,55952
18,0.08,53224
19,0.11,53240
20,0.11,53124
21,0.07,55812
22,0.09,56068
23,0.08,53484
24,0.08,55548
25,0.09,52996
26,0.07,53464
27,0.09,55756
28,0.16,40364
29,0.14,55932
30,0.08,53484
31,0.09,55756
32,0.12,55556
33,0.13,53628
34,0.10,55420
35,0.11,56168
36,0.11,53360
37,0.09,53484
38,0.06,56172
39,0.06,56044
40,0.06,55632
41,0.07,55920
42,0.07,53232
43,0.07,53104
44,0.07,40552
45,0.14,53124
46,0.14,56560
47,0.10,53616
48,0.10,55596
49,0.11,55660
50,0.14,53788
51,0.09,53112
52,0.08,55792
53,0.09,55692
54,0.10,56060
55,0.10,53500
56,0.14,53356
57,0.11,55548
58,0.13,53296
59,0.08,55788
60,0.09,55760
61,0.10,56048
62,0.10,53356
63,0.07,55748
64,0.12,55544
65,0.07,55920
66,0.08,56056
67,0.08,53116
68,0.08,54764
69,0.07,55784
70,0.08,53500
71,0.09,53488
72,0.11,56044
73,0.16,54896
74,0.17,55548
75,0.14,53364
76,0.08,55528
77,0.09,56060
78,0.08,55676
79,0.09,55992
80,0.08,53776
81,0.08,53616
82,0.08,52848
83,0.10,56048
84,0.10,53228
85,0.08,55784
86,0.07,53232
87,0.07,55920
88,0.09,55676
89,0.10,53364
90,0.11,55756
91,0.14,55536
92,0.14,56444
93,0.07,55684
94,0.07,55800
95,0.10,56044
96,0.10,53500
97,0.10,55632
98,0.10,55664
99,0.12,55792
100,0.15,53244
