Iteración,Tiempo(s),Memoria(KB)
1,0.13,53360
2,0.14,53116
3,0.12,56172
4,0.10,53228
5,0.10,53364
6,0.12,54780
7,0.14,55664
8,0.12,56304
9,0.09,40808
10,0.09,53620
11,0.08,53244
12,0.07,55924
13,0.11,53316
14,0.11,53360
15,0.08,55664
16,0.09,55280
17,0.05,53228
18,0.06,55668
19,0.05,55672
20,0.05,53500
21,0.05,53628
22,0.06,56176
23,0.06,55676
24,0.07,53244
25,0.08,53372
26,0.10,53488
27,0.11,53484
28,0.17,55484
29,0.14,55792
30,0.13,55932
31,0.11,53372
32,0.08,53364
33,0.08,55660
34,0.09,56308
35,0.08,53628
36,0.08,56188
37,0.09,53228
38,0.11,55676
39,0.12,53356
40,0.13,53488
41,0.12,53232
42,0.08,53500
43,0.08,55404
44,0.08,53360
45,0.10,55532
46,0.13,55548
47,0.13,55676
48,0.15,53228
49,0.11,56048
50,0.09,53488
51,0.06,55536
52,0.07,40060
53,0.06,53380
54,0.05,53612
55,0.06,53368
56,0.05,55660
57,0.05,53356
58,0.05,56296
59,0.07,53492
60,0.11,56312
61,0.12,53492
62,0.13,53360
63,0.14,53104
64,0.05,53488
65,0.06,55920
66,0.06,53352
67,0.05,53740
68,0.05,55660
69,0.05,53488
70,0.05,53756
71,0.07,53616
72,0.09,55912
73,0.09,55804
74,0.08,55640
75,0.10,55796
76,0.12,53748
77,0.13,56176
78,0.11,53488
79,0.09,55804
80,0.09,53236
81,0.08,53496
82,0.08,55664
83,0.08,53480
84,0.07,53624
85,0.06,53224
86,0.05,53756
87,0.05,53356
88,0.06,53612
89,0.07,55288
90,0.10,53500
91,0.14,56176
92,0.11,55932
93,0.10,53500
94,0.12,53232
95,0.09,40572
96,0.08,55656
97,0.10,55740
98,0.12,52988
99,0.13,53500
100,0.12,56304
