Iteración,Tiempo(s),Memoria(KB)
1,0.08,53096
2,0.08,53864
3,0.08,53452
4,0.10,55684
5,0.10,56052
6,0.09,55248
7,0.10,40432
8,0.10,55536
9,0.10,40304
10,0.11,56060
11,0.11,55804
12,0.17,53356
13,0.13,55536
14,0.07,56312
15,0.07,56048
16,0.07,55548
17,0.07,55408
18,0.08,53612
19,0.09,56308
20,0.10,56060
21,0.10,53488
22,0.14,55164
23,0.07,55068
24,0.06,55536
25,0.07,56048
26,0.06,53480
27,0.06,55788
28,0.06,56068
29,0.06,53500
30,0.07,53056
31,0.08,53520
32,0.08,55536
33,0.09,56300
34,0.07,56132
35,0.06,40428
36,0.07,55908
37,0.06,55676
38,0.06,53104
39,0.06,55544
40,0.09,56796
41,0.09,53224
42,0.09,40708
43,0.11,55768
44,0.10,53360
45,0.06,55532
46,0.07,55384
47,0.08,53360
48,0.07,40304
49,0.09,56184
50,0.13,55932
51,0.17,55784
52,0.14,52860
53,0.26,56068
54,0.23,56068
55,0.08,53740
56,0.06,53360
57,0.10,55028
58,0.15,55932
59,0.07,55672
60,0.09,53616
61,0.13,55876
62,0.12,53100
63,0.12,55664
64,0.12,53316
65,0.09,53348
66,0.10,55920
67,0.09,53116
68,0.10,55888
69,0.13,56460
70,0.08,40444
71,0.09,53232
72,0.10,56144
73,0.10,53484
74,0.10,40700
75,0.09,40088
76,0.14,55940
77,0.08,55024
78,0.10,55376
79,0.10,55468
80,0.11,53612
81,0.15,53360
82,0.08,56316
83,0.06,54808
84,0.06,55792
85,0.07,55556
86,0.07,53116
87,0.07,55548
88,0.08,53068
89,0.08,55536
90,0.08,55276
91,0.08,53244
92,0.09,55784
93,0.12,56048
94,0.08,40184
95,0.15,56016
96,0.17,56396
97,0.13,53488
98,0.07,53744
99,0.08,53100
100,0.13,53752
