Iteración,Tiempo(s),Memoria(KB)
1,0.11,56436
2,0.10,53740
3,0.12,56052
4,0.07,53436
5,0.06,53512
6,0.07,55804
7,0.09,53628
8,0.09,55800
9,0.08,54936
10,0.08,55768
11,0.07,55428
12,0.08,56040
13,0.08,55172
14,0.11,56044
15,0.10,53352
16,0.08,53520
17,0.08,53232
18,0.15,55816
19,0.07,53408
20,0.06,53352
21,0.07,55036
22,0.07,55760
23,0.07,56048
24,0.08,53608
25,0.09,56172
26,0.11,53100
27,0.09,56060
28,0.09,53492
29,0.10,55912
30,0.09,40808
31,0.08,55428
32,0.07,55672
33,0.08,53500
34,0.08,53580
35,0.11,53116
36,0.11,53200
37,0.07,53224
38,0.07,56176
39,0.07,53352
40,0.08,56208
41,0.09,55932
42,0.14,53488
43,0.14,53236
44,0.10,56272
45,0.10,56044
46,0.08,56424
47,0.08,53616
48,0.08,55548
49,0.09,56168
50,0.09,53864
51,0.07,53744
52,0.07,55664
53,0.08,56056
54,0.09,55416
55,0.15,55420
56,0.13,53488
57,0.07,53328
58,0.07,56184
59,0.07,56052
60,0.07,40444
61,0.08,53368
62,0.07,56304
63,0.07,56156
64,0.09,55292
65,0.10,53264
66,0.09,53616
67,0.09,55804
68,0.06,55412
69,0.07,55760
70,0.05,56060
71,0.05,53352
72,0.05,55420
73,0.06,53496
74,0.06,55676
75,0.06,53356
76,0.06,55800
77,0.07,56188
78,0.06,53616
79,0.07,55536
80,0.09,55792
81,0.14,55792
82,0.15,56044
83,0.12,55120
84,0.07,55932
85,0.10,55164
86,0.17,56144
87,0.16,56472
88,0.17,55920
89,0.14,40172
90,0.07,53364
91,0.09,55932
92,0.09,53336
93,0.08,55876
94,0.09,53628
95,0.10,53488
96,0.08,55812
97,0.07,56172
98,0.07,55272
99,0.08,55532
100,0.12,53228
