Iteración,Tiempo(s),Memoria(KB)
1,0.07,40184
2,0.07,55160
3,0.09,55292
4,0.13,53072
5,0.10,53076
6,0.10,56272
7,0.09,53188
8,0.10,52952
9,0.07,55804
10,0.10,55660
11,0.09,40060
12,0.08,55792
13,0.08,56300
14,0.09,55920
15,0.17,53372
16,0.14,56188
17,0.09,55676
18,0.09,55164
19,0.10,56444
20,0.13,53228
21,0.08,53492
22,0.07,55404
23,0.07,56044
24,0.08,56184
25,0.14,56196
26,0.13,40176
27,0.09,40568
28,0.09,53500
29,0.08,53752
30,0.10,40060
31,0.11,40360
32,0.08,53500
33,0.10,53756
34,0.10,53232
35,0.12,53228
36,0.13,56016
37,0.11,40432
38,0.08,53244
39,0.06,55836
40,0.06,55024
41,0.06,55548
42,0.07,56444
43,0.06,40284
44,0.06,53488
45,0.07,55240
46,0.07,53360
47,0.07,53516
48,0.09,55036
49,0.13,55152
50,0.10,55024
51,0.10,55164
52,0.10,55656
53,0.08,40556
54,0.12,55916
55,0.14,55912
56,0.15,56044
57,0.09,53488
58,0.06,56368
59,0.07,53616
60,0.06,53352
61,0.07,55924
62,0.06,53612
63,0.09,53612
64,0.09,55672
65,0.11,55668
66,0.10,56132
67,0.12,56432
68,0.14,55756
69,0.07,55452
70,0.07,53488
71,0.08,55152
72,0.10,55528
73,0.12,56060
74,0.11,55912
75,0.06,55808
76,0.06,53356
77,0.15,56300
78,0.07,53240
79,0.08,55920
80,0.07,53500
81,0.07,55036
82,0.10,55916
83,0.14,55068
84,0.06,54888
85,0.06,56048
86,0.07,56172
87,0.16,53068
88,0.15,55536
89,0.12,40572
90,0.07,55676
91,0.09,56060
92,0.16,55912
93,0.19,55548
94,0.15,53532
95,0.14,55792
96,0.07,40312
97,0.08,55280
98,0.09,55144
99,0.08,53700
100,0.08,53336
