Iteración,Tiempo(s),Memoria(KB)
1,0.07,53324
2,0.07,55404
3,0.08,53380
4,0.15,40040
5,0.09,53228
6,0.10,55492
7,0.10,53500
8,0.10,53360
9,0.11,55172
10,0.12,53352
11,0.10,52936
12,0.09,53456
13,0.10,53228
14,0.10,53492
15,0.10,53740
16,0.15,55412
17,0.14,53328
18,0.13,53252
19,0.12,53264
20,0.12,53380
21,0.12,40308
22,0.13,53620
23,0.12,52984
24,0.11,56060
25,0.11,53372
26,0.08,53628
27,0.14,53100
28,0.16,53368
29,0.09,55288
30,0.10,53244
31,0.11,53284
32,0.13,56060
33,0.10,53496
34,0.10,55940
35,0.11,55804
36,0.18,56196
37,0.15,56040
38,0.09,53500
39,0.09,55868
40,0.10,55952
41,0.14,55880
42,0.16,40372
43,0.15,56004
44,0.12,53576
45,0.08,55940
46,0.08,53360
47,0.07,53612
48,0.07,52996
49,0.07,53496
50,0.08,53492
51,0.07,53328
52,0.16,40048
53,0.18,56172
54,0.19,53636
55,0.14,53228
56,0.16,53228
57,0.15,53272
58,0.08,55484
59,0.09,53508
60,0.14,40552
61,0.15,53364
62,0.16,53104
63,0.14,53156
64,0.17,55928
65,0.15,56176
66,0.16,53488
67,0.17,53224
68,0.17,56144
69,0.17,53308
70,0.17,55920
71,0.08,55792
72,0.10,56060
73,0.11,53444
74,0.12,55684
75,0.17,53404
76,0.19,40436
77,0.24,53240
78,0.12,55952
79,0.10,55620
80,0.16,52844
81,0.14,53296
82,0.14,53480
83,0.15,53328
84,0.11,55792
85,0.10,40300
86,0.08,53352
87,0.09,55812
88,0.09,53488
89,0.09,55532
90,0.10,53380
91,0.09,55756
92,0.15,55420
93,0.20,56168
94,0.19,55536
95,0.17,53240
96,0.23,53072
97,0.28,53252
98,0.06,53444
99,0.07,55364
100,0.09,53444
