Iteración,Tiempo(s),Memoria(KB)
1,0.05,55932
2,0.07,55804
3,0.07,55408
4,0.07,55664
5,0.08,53316
6,0.10,56168
7,0.09,53464
8,0.09,56432
9,0.08,53356
10,0.08,40444
11,0.11,56028
12,0.10,40300
13,0.12,56060
14,0.12,55876
15,0.17,56040
16,0.16,54768
17,0.12,53200
18,0.06,55676
19,0.07,56440
20,0.07,55656
21,0.07,56176
22,0.07,56692
23,0.08,55620
24,0.07,55792
25,0.08,40432
26,0.09,56168
27,0.07,55280
28,0.07,53232
29,0.07,55000
30,0.07,53244
31,0.09,54128
32,0.14,55940
33,0.12,53404
34,0.13,56176
35,0.14,56184
36,0.12,53232
37,0.10,55536
38,0.10,40284
39,0.11,55720
40,0.11,55664
41,0.08,55792
42,0.09,56168
43,0.05,55668
44,0.07,56044
45,0.10,55176
46,0.10,53500
47,0.10,54376
48,0.09,53484
49,0.10,54928
50,0.09,40316
51,0.09,53492
52,0.09,55676
53,0.10,55788
54,0.09,55888
55,0.11,40528
56,0.06,55020
57,0.06,54908
58,0.06,53496
59,0.07,55152
60,0.07,55292
61,0.08,53480
62,0.09,53500
63,0.10,53488
64,0.10,53104
65,0.12,55384
66,0.08,55804
67,0.08,56444
68,0.08,55792
69,0.09,55784
70,0.08,56040
71,0.10,55516
72,0.12,55668
73,0.13,54828
74,0.13,56068
75,0.11,40312
76,0.12,55540
77,0.08,55416
78,0.06,56688
79,0.05,53488
80,0.07,53356
81,0.08,56060
82,0.07,56044
83,0.07,55792
84,0.07,56052
85,0.10,55932
86,0.09,56184
87,0.07,55916
88,0.08,53352
89,0.07,53360
90,0.07,55916
91,0.07,55932
92,0.08,53260
93,0.08,53612
94,0.16,56480
95,0.14,56176
96,0.10,55280
97,0.09,53500
98,0.10,55504
99,0.11,40388
100,0.14,55420
