Iteración,Tiempo(s),Memoria(KB)
1,0.11,56048
2,0.08,56184
3,0.06,55916
4,0.06,56332
5,0.07,56428
6,0.09,56188
7,0.10,56176
8,0.09,55656
9,0.10,53624
10,0.10,55792
11,0.11,56692
12,0.15,56056
13,0.13,53628
14,0.11,55928
15,0.15,56180
16,0.10,54768
17,0.08,53740
18,0.09,56296
19,0.09,55932
20,0.09,56188
21,0.12,53608
22,0.12,56572
23,0.13,57212
24,0.19,56812
25,0.13,56172
26,0.08,56060
27,0.10,57968
28,0.15,57456
29,0.10,55788
30,0.14,53628
31,0.17,56044
32,0.14,56440
33,0.10,57704
34,0.13,56060
35,0.13,56308
36,0.10,54652
37,0.08,55792
38,0.10,53492
39,0.07,56060
40,0.08,56952
41,0.12,56040
42,0.14,55792
43,0.10,54764
44,0.10,57084
45,0.17,54892
46,0.13,56056
47,0.12,56168
48,0.07,56300
49,0.08,56052
50,0.08,55660
51,0.08,55788
52,0.07,53756
53,0.08,55792
54,0.07,53748
55,0.07,55656
56,0.10,55804
57,0.14,53360
58,0.08,53624
59,0.08,55660
60,0.08,56428
61,0.08,55532
62,0.10,53620
63,0.11,56556
64,0.06,53744
65,0.13,56180
66,0.16,56184
67,0.15,55924
68,0.08,55656
69,0.09,56304
70,0.09,56300
71,0.10,55404
72,0.10,55416
73,0.11,53756
74,0.15,56820
75,0.08,56564
76,0.08,56316
77,0.10,56304
78,0.11,53744
79,0.13,55772
80,0.12,55676
81,0.16,55912
82,0.16,57460
83,0.13,56688
84,0.10,54892
85,0.14,56816
86,0.07,56188
87,0.09,56424
88,0.12,54136
89,0.11,53620
90,0.06,56316
91,0.09,56184
92,0.12,55772
93,0.13,56132
94,0.12,56296
95,0.07,56464
96,0.09,56132
97,0.13,55792
98,0.13,56812
99,0.11,55768
100,0.11,55656
