Iteración,Tiempo(s),Memoria(KB)
1,0.11,53764
2,0.07,56060
3,0.07,56304
4,0.13,56048
5,0.08,55924
6,0.08,56560
7,0.09,56100
8,0.10,56056
9,0.06,55972
10,0.07,56176
11,0.08,53500
12,0.11,56176
13,0.15,55920
14,0.14,56816
15,0.09,56308
16,0.13,57072
17,0.15,55028
18,0.14,55676
19,0.13,53756
20,0.08,55664
21,0.10,53592
22,0.11,56060
23,0.13,55888
24,0.14,56556
25,0.13,53744
26,0.11,57452
27,0.06,56316
28,0.09,55676
29,0.07,57192
30,0.07,55888
31,0.08,56656
32,0.10,57844
33,0.13,56684
34,0.13,56688
35,0.14,56044
36,0.16,56560
37,0.14,56172
38,0.09,53500
39,0.10,53488
40,0.12,53616
41,0.13,55532
42,0.10,56692
43,0.09,54904
44,0.11,56944
45,0.11,57080
46,0.14,55664
47,0.16,56688
48,0.12,56560
49,0.10,54508
50,0.09,56432
51,0.15,56060
52,0.16,56440
53,0.13,56300
54,0.09,56184
55,0.11,56564
56,0.14,56304
57,0.14,56812
58,0.09,55852
59,0.15,56304
60,0.15,56304
61,0.07,54640
62,0.07,56048
63,0.07,55536
64,0.06,56300
65,0.08,57040
66,0.07,55788
67,0.07,57084
68,0.08,56048
69,0.05,56304
70,0.05,55800
71,0.06,56684
72,0.06,56956
73,0.05,56700
74,0.07,57220
75,0.07,55804
76,0.07,55932
77,0.12,56172
78,0.05,56316
79,0.07,55804
80,0.07,55420
81,0.06,56296
82,0.08,56196
83,0.06,55660
84,0.07,56172
85,0.09,56304
86,0.10,55672
87,0.15,55800
88,0.16,56048
89,0.14,55660
90,0.14,56424
91,0.07,55804
92,0.08,55916
93,0.07,56916
94,0.08,56188
95,0.10,54896
96,0.05,56560
97,0.08,55416
98,0.05,56572
99,0.08,56424
100,0.13,56428
