Iteración,Tiempo(s),Memoria(KB)
1,0.06,55656
2,0.06,53968
3,0.09,56836
4,0.08,56188
5,0.12,56432
6,0.13,53616
7,0.12,53748
8,0.10,56436
9,0.11,56812
10,0.18,55784
11,0.20,55684
12,0.14,56936
13,0.07,56188
14,0.08,56388
15,0.06,55684
16,0.07,55152
17,0.10,55920
18,0.11,53608
19,0.11,56428
20,0.13,55760
21,0.09,56056
22,0.08,55760
23,0.08,55932
24,0.07,56432
25,0.11,55512
26,0.13,53756
27,0.14,56816
28,0.07,56316
29,0.08,55812
30,0.09,56432
31,0.08,55772
32,0.08,56444
33,0.08,55920
34,0.08,53372
35,0.11,55916
36,0.10,53740
37,0.13,56316
38,0.17,58436
39,0.11,55916
40,0.13,56176
41,0.13,57844
42,0.07,55788
43,0.06,55920
44,0.10,56048
45,0.09,55660
46,0.11,56428
47,0.12,55500
48,0.12,56300
49,0.16,57068
50,0.15,56304
51,0.17,56936
52,0.20,56608
53,0.22,55800
54,0.12,57220
55,0.09,55676
56,0.26,56816
57,0.10,56316
58,0.07,56340
59,0.08,55800
60,0.07,57200
61,0.08,56436
62,0.11,54636
63,0.08,56048
64,0.08,55504
65,0.11,56976
66,0.16,56396
67,0.07,56300
68,0.07,56044
69,0.07,55888
70,0.07,56284
71,0.08,55676
72,0.09,56528
73,0.09,56300
74,0.15,56048
75,0.18,56396
76,0.16,55492
77,0.08,55620
78,0.08,56056
79,0.08,53484
80,0.09,56556
81,0.10,56948
82,0.11,56024
83,0.10,55568
84,0.10,53608
85,0.06,55664
86,0.07,55920
87,0.07,56780
88,0.09,56356
89,0.13,55280
90,0.09,56412
91,0.09,55664
92,0.09,56044
93,0.08,53872
94,0.11,55932
95,0.08,56176
96,0.10,55796
97,0.12,55920
98,0.11,56316
99,0.13,55932
100,0.15,57156
