Iteración,Tiempo(s),Memoria(KB)
1,0.06,53184
2,0.06,55920
3,0.05,53372
4,0.05,55536
5,0.05,53356
6,0.07,53500
7,0.09,53764
8,0.08,54988
9,0.07,53756
10,0.06,53424
11,0.07,55616
12,0.07,55528
13,0.07,56052
14,0.06,56188
15,0.06,55788
16,0.07,53712
17,0.06,53616
18,0.06,53484
19,0.06,55404
20,0.06,53624
21,0.06,53480
22,0.06,53448
23,0.06,55696
24,0.06,56052
25,0.05,53292
26,0.06,55788
27,0.06,55920
28,0.05,55920
29,0.05,53744
30,0.06,55940
31,0.06,55404
32,0.05,53616
33,0.05,53580
34,0.05,55792
35,0.06,56324
36,0.05,55532
37,0.06,53360
38,0.05,56184
39,0.06,53444
40,0.06,56444
41,0.05,55544
42,0.06,55920
43,0.05,53868
44,0.07,56056
45,0.06,53508
46,0.15,53564
47,0.06,53744
48,0.06,53628
49,0.06,53252
50,0.06,56060
51,0.06,53488
52,0.05,55924
53,0.06,53488
54,0.06,55400
55,0.05,55800
56,0.07,55928
57,0.06,53508
58,0.06,56300
59,0.05,52996
60,0.06,56188
61,0.05,55400
62,0.06,55416
63,0.05,56172
64,0.06,56560
65,0.05,56444
66,0.06,53220
67,0.07,53488
68,0.08,53380
69,0.06,53380
70,0.07,56440
71,0.06,53632
72,0.09,55180
73,0.06,40440
74,0.05,54904
75,0.06,56312
76,0.05,55792
77,0.06,55660
78,0.05,56204
79,0.07,55932
80,0.06,56188
81,0.05,53608
82,0.06,56304
83,0.06,53100
84,0.06,52996
85,0.05,55540
86,0.05,56172
87,0.07,55804
88,0.05,55620
89,0.06,55924
90,0.05,56176
91,0.05,53500
92,0.05,55672
93,0.06,55212
94,0.10,53252
95,0.05,56048
96,0.06,53104
97,0.06,40112
98,0.06,55408
99,0.07,53356
100,0.05,53756
