Iteración,Tiempo(s),Memoria(KB)
1,0.05,53244
2,0.05,53488
3,0.06,55684
4,0.06,55280
5,0.05,53880
6,0.05,53368
7,0.05,55532
8,0.05,55912
9,0.07,56304
10,0.05,56048
11,0.05,55796
12,0.06,56316
13,0.05,56176
14,0.05,53616
15,0.06,55660
16,0.05,55532
17,0.05,55696
18,0.05,55932
19,0.06,54896
20,0.06,55800
21,0.06,56428
22,0.07,56300
23,0.06,56016
24,0.06,53232
25,0.05,53488
26,0.05,56172
27,0.06,56060
28,0.06,53884
29,0.05,53496
30,0.07,56060
31,0.07,56088
32,0.05,55804
33,0.05,53632
34,0.06,55784
35,0.06,53232
36,0.05,56044
37,0.06,53368
38,0.05,53372
39,0.06,56180
40,0.06,55276
41,0.05,53360
42,0.05,40424
43,0.06,53624
44,0.05,53252
45,0.05,55916
46,0.06,56188
47,0.07,56060
48,0.07,55300
49,0.05,55804
50,0.06,55660
51,0.05,55796
52,0.06,56060
53,0.05,55804
54,0.05,53244
55,0.06,56188
56,0.06,55796
57,0.06,53612
58,0.05,55284
59,0.05,55896
60,0.09,53764
61,0.06,55548
62,0.05,40440
63,0.06,56060
64,0.06,55276
65,0.06,53572
66,0.06,53232
67,0.06,56044
68,0.05,53548
69,0.07,55912
70,0.06,56024
71,0.05,53244
72,0.07,56272
73,0.06,55044
74,0.07,56044
75,0.08,55404
76,0.06,55600
77,0.05,53224
78,0.05,55544
79,0.05,53108
80,0.06,56048
81,0.07,53356
82,0.07,55932
83,0.07,52684
84,0.06,53456
85,0.06,53484
86,0.07,53360
87,0.06,56188
88,0.06,55916
89,0.06,53240
90,0.06,55800
91,0.06,55676
92,0.08,55548
93,0.06,55416
94,0.06,55932
95,0.06,53496
96,0.08,55756
97,0.07,40068
98,0.06,56188
99,0.06,55924
100,0.07,55792
