Iteración,Tiempo(s),Memoria(KB)
1,0.14,55536
2,0.15,53496
3,0.15,56060
4,0.06,55692
5,0.07,53252
6,0.08,53232
7,0.08,55928
8,0.08,53456
9,0.12,56428
10,0.12,55660
11,0.10,55664
12,0.09,53484
13,0.11,53360
14,0.11,53196
15,0.14,55568
16,0.14,56176
17,0.07,53480
18,0.07,53620
19,0.08,55172
20,0.09,56440
21,0.15,55664
22,0.12,53352
23,0.14,55676
24,0.07,53612
25,0.08,55548
26,0.10,56004
27,0.10,56052
28,0.14,56188
29,0.12,53508
30,0.08,55784
31,0.08,53364
32,0.09,55660
33,0.09,53236
34,0.11,56188
35,0.19,56400
36,0.20,53500
37,0.16,55364
38,0.17,52972
39,0.14,55932
40,0.07,53360
41,0.08,56300
42,0.13,53284
43,0.09,55632
44,0.09,55340
45,0.08,56044
46,0.09,55804
47,0.09,55664
48,0.16,56188
49,0.15,55796
50,0.06,53104
51,0.06,53356
52,0.08,55512
53,0.10,55536
54,0.15,55668
55,0.12,56268
56,0.15,53612
57,0.07,53368
58,0.07,55676
59,0.10,40312
60,0.13,53244
61,0.07,55804
62,0.06,56304
63,0.06,55408
64,0.07,55660
65,0.07,55592
66,0.07,53132
67,0.08,53228
68,0.10,55404
69,0.10,55556
70,0.16,56048
71,0.13,55656
72,0.07,55888
73,0.09,56040
74,0.20,56424
75,0.20,52988
76,0.18,56168
77,0.10,53244
78,0.11,53240
79,0.14,53464
80,0.13,56052
81,0.12,55536
82,0.10,55932
83,0.12,53612
84,0.10,53180
85,0.11,55492
86,0.10,55536
87,0.11,56436
88,0.11,55796
89,0.10,53360
90,0.11,53488
91,0.06,53620
92,0.06,55320
93,0.08,55280
94,0.08,55300
95,0.07,55656
96,0.07,55692
97,0.08,53488
98,0.12,53484
99,0.10,55916
100,0.06,53244
