Iteración,Tiempo(s),Memoria(KB)
1,0.11,53488
2,0.14,40364
3,0.14,56300
4,0.07,53500
5,0.10,55540
6,0.10,40304
7,0.10,55640
8,0.11,55532
9,0.10,53484
10,0.08,53228
11,0.08,55152
12,0.09,55792
13,0.09,56312
14,0.11,56048
15,0.11,53484
16,0.12,55144
17,0.15,55980
18,0.13,55644
19,0.11,53096
20,0.12,55676
21,0.09,53240
22,0.08,53240
23,0.11,53772
24,0.12,55676
25,0.13,55532
26,0.16,55032
27,0.23,56148
28,0.21,40296
29,0.19,55272
30,0.24,55184
31,0.16,54628
32,0.06,53252
33,0.07,53624
34,0.06,53500
35,0.07,53372
36,0.06,53624
37,0.06,53580
38,0.05,56184
39,0.06,56108
40,0.05,56040
41,0.05,53456
42,0.05,53612
43,0.06,56176
44,0.06,53232
45,0.07,53244
46,0.07,55404
47,0.08,53356
48,0.08,53380
49,0.06,53356
50,0.06,53244
51,0.06,54512
52,0.06,53628
53,0.06,53500
54,0.07,55408
55,0.07,55932
56,0.07,53272
57,0.15,40176
58,0.11,53232
59,0.05,53636
60,0.07,56448
61,0.12,40572
62,0.14,40060
63,0.15,56304
64,0.13,55284
65,0.07,55920
66,0.06,53216
67,0.07,54376
68,0.08,55972
69,0.08,56180
70,0.07,53016
71,0.06,53244
72,0.09,55036
73,0.09,56124
74,0.10,56316
75,0.12,55528
76,0.13,55752
77,0.11,53744
78,0.07,55164
79,0.09,53612
80,0.10,55176
81,0.13,55780
82,0.17,56140
83,0.16,55800
84,0.11,53484
85,0.08,53620
86,0.08,55532
87,0.08,56428
88,0.08,53628
89,0.08,55384
90,0.10,56304
91,0.12,53488
92,0.14,56040
93,0.13,55920
94,0.12,56188
95,0.06,56272
96,0.06,56180
97,0.07,56184
98,0.08,55932
99,0.06,56316
100,0.06,56324
